canonical_job_key,protocol,row_name,cohesion,R,frequency_Hz,minimum_load_hold_s,config_hash,material_row_hash,physical_producer_sha,event_index,hazard_threshold_action,accepted_length_m,cumulative_extension_m,cumulative_time_s,cumulative_cycles,waiting_time_s_this_event,pre_event_max_pB,max_pB_post_commit,pre_event_K_rebond_Pa_sqrt_m,max_K_rebond_post_commit_Pa_sqrt_m,max_phase_resolved_K_rebond_Pa_sqrt_m,action_weighted_K_rebond_Pa_sqrt_m,cleavage_action,mpz_mobile_count,mpz_retained_count,mpz_emitted_total,r_eff,A_CB,A_BC,A_PC,A_CP,F_CB,F_BC,F_PC,F_CP,cycle_mean_p_P,cycle_mean_p_C,contact_time_sinusoid_s,contact_time_dwell_s
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,4,3.9401919556857865,4.9999999999999996e-06,2.4999999999999998e-05,0.020016483655865704,20.016483655865702,0.010378471751151627,0.21921363105171893,0.18494365031325177,0.0,0.0,0.0,0.0,0.09088386258868293,280.2107719776191,7.231653996773556e-37,903.4313837019967,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,5,4.685684778076526,4.9999999999999996e-06,2.9999999999999997e-05,0.058477280112881,58.47728011288095,0.0384607964570153,0.16711282266384014,0.16711244192612928,0.0,0.0,0.0,0.0,5.2362457884590705e-08,282.02408268528694,2.622700166430877e-36,1185.4554663872577,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,6,0.8521657919641812,4.9999999999999996e-06,3.5e-05,0.1042149422720257,104.21494227202565,0.045737662159144696,0.3756631888150213,0.07143381463097458,0.0,0.0,0.0,0.0,0.021183563787645274,282.02347334915754,3.0963699625076676e-36,1467.478939736413,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,7,1.7287324266244588,4.9999999999999996e-06,3.9999999999999996e-05,0.11253305860772111,112.53305860772107,0.008318116335695416,0.26390804617779634,0.13185232307410152,0.0,0.0,0.0,0.0,0.05785980537128703,277.06474679028645,5.743128566869692e-37,1744.5436865266993,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,8,0.2231995271257637,4.9999999999999996e-06,4.4999999999999996e-05,0.1294074715136967,129.40747151369666,0.016874412905975578,0.18990227349769478,0.393017324445556,0.0,0.0,0.0,0.0,0.052313813158197234,281.947471133894,1.175405498182877e-36,2026.4911576605937,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,9,1.8975835192495756,4.9999999999999996e-06,4.9999999999999996e-05,0.13158615511049418,131.58615511049416,0.002178683596797487,0.2196148661612717,0.10431026707840804,0.0,0.0,0.0,0.0,0.2904131558465741,184.27037939679926,1.0140222860347279e-37,2210.761537057391,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,10,0.5765070855437306,4.9999999999999996e-06,5.4999999999999995e-05,0.15010874850565328,150.1087485056533,0.018522593395159104,0.44370911762385995,0.13057562884005697,0.0,0.0,0.0,0.0,0.0263230602643086,282.02138765899724,1.2884287569378396e-36,2492.7829247163886,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
5afded52213db8889753bf7eafee8c79d22de47038a45b301796c881b8fd41e3,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,11,0.1995607066672124,4.9999999999999996e-06,5.9999999999999995e-05,0.1557361194364346,155.73611943643462,0.005627370930781306,0.4535172473008123,0.04162323434011848,0.0,0.0,0.0,0.0,0.35540574253305957,263.69938743069696,3.7091860187934667e-37,2756.4823121470886,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,0,0.4332087756327596,4.9999999999999996e-06,4.9999999999999996e-06,0.0009992553546444478,0.9992553546444478,0.0009992553546444478,0.0,0.0,0.0,0.0,0.0,0.0,0.997793062510415,0.0015297101596055838,1.1582282517924678e-46,0.0015297101596055838,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,1,0.004735693787404665,4.9999999999999996e-06,9.999999999999999e-06,0.006763910705958883,6.763910705958883,0.0057646553513144355,0.9317842290024758,0.21792137769911904,0.0,0.0,0.0,0.0,0.17347104649539996,0.00848082945573226,3.630534479920177e-45,0.01001053961533785,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,2,0.4743474603364672,4.9999999999999996e-06,1.4999999999999999e-05,0.006826927994779669,6.82692799477967,6.301728882078615e-05,0.20379489028469644,0.3582942838905327,0.0,0.0,0.0,0.0,2.7799499329600576e-72,9.859660877649394e-05,4.75731513036115e-49,0.010109136224114334,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,3,1.063242955769338,4.9999999999999996e-06,1.9999999999999998e-05,0.013139010711979931,13.139010711979932,0.006312082717200262,0.9656878766557018,0.9620524853423442,0.0,0.0,0.0,0.0,0.1584307998582429,0.009257415116317254,4.3323360117415237e-45,0.0193665513404316,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,4,3.9401919556857865,4.9999999999999996e-06,2.4999999999999998e-05,0.027287452616857173,27.287452616857173,0.014148441904877242,0.8901286597100265,0.9588980775033838,0.0,0.0,0.0,0.0,0.0706811957262906,0.020051579980853024,2.0644352807175474e-44,0.03941813132128462,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,5,4.685684778076526,4.9999999999999996e-06,2.9999999999999997e-05,0.07971909740376969,79.71909740376965,0.052431644786912514,0.36087582727993067,0.3608755187886027,0.0,0.0,0.0,0.0,1.963994396595307e-08,0.0678760111406046,2.449321268160276e-43,0.10729414246188926,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,6,0.8521657919641812,4.9999999999999996e-06,3.5e-05,0.14207092255102746,142.07092255102745,0.062351825147257775,0.6846214424586218,0.974712249659003,0.0,0.0,0.0,0.0,1.284124479174759e-74,0.07941103189815454,3.3694753651954123e-43,0.1867051743600438,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,7,1.7287324266244588,4.9999999999999996e-06,3.9999999999999996e-05,0.1534105868634093,153.4105868634093,0.011339664312381842,0.38102701992197,0.9776822571869768,0.0,0.0,0.0,0.0,0.032152128360587534,0.016243741254667928,1.3483657740393033e-44,0.2029489156147116,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,8,0.2231995271257637,4.9999999999999996e-06,4.4999999999999996e-05,0.1764146144701342,176.41461447013418,0.023004027606724903,0.9782490364234576,0.6502994794425675,0.0,0.0,0.0,0.0,0.04347175876225538,0.03171280749378307,5.224224607516558e-44,0.2346617231084946,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,9,1.8975835192495756,4.9999999999999996e-06,4.9999999999999996e-05,0.17938470284513777,179.38470284513775,0.0029700883750035656,0.5455277460864888,0.972057085814992,0.0,0.0,0.0,0.0,2.889930740084584e-73,0.0044535960303732575,9.920019167919856e-46,0.23911531913886783,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,10,0.5765070855437306,4.9999999999999996e-06,5.4999999999999995e-05,0.20463561096173916,204.63561096173902,0.025250908116601384,0.5309104598045389,0.5309094614059175,0.0,0.0,0.0,0.0,8.966266852016014e-08,0.034601128771018355,6.234310691683989e-44,0.27371644790988614,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
89de9df3206d0251d7cbb3dcf048289b3781a94819828bcd1635f29ff2416bc5,7.1_R_panel,COMPETING_REVERSIBLE,zero,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,11,0.1995607066672124,4.9999999999999996e-06,5.9999999999999995e-05,0.2123071191182767,212.30711911827657,0.007671508156537554,0.9473257514001636,0.5092593886859784,0.0,0.0,0.0,0.0,0.2982535964194126,0.011171120824631132,6.329666426235976e-45,0.2848875687345175,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,0,0.4332087756327596,4.9999999999999996e-06,4.9999999999999996e-06,0.0008686757365136286,8.686757365136286,0.0008686757365136286,0.0,0.0,0.0,0.0,0.0,0.0,2.590000582160025e-07,1.0325332469409054,4.1482470362538384e-42,1.0325332469409054,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,1,0.004735693787404665,4.9999999999999996e-06,9.999999999999999e-06,0.006378100135488547,63.78100135488547,0.005509424398974918,0.5156159751752362,0.5156139281241152,900000.0,210.6795250925437,900000.0,900000.0,8.241745874001714e-07,3.455286042312998,5.876443766183469e-41,4.487819289253905,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,2,0.4743474603364672,4.9999999999999996e-06,1.4999999999999999e-05,0.006437145529303931,64.37145529303932,5.9045393815384574e-05,0.4908396010576556,0.5054043774930816,884619.5650340146,70.95254696757314,900000.0,900000.0000000001,1.3675706993815447e-20,0.11352589521870224,4.209102718744421e-44,4.601345184472616,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,3,1.063242955769338,4.9999999999999996e-06,1.9999999999999998e-05,0.01247370497299729,124.73704972997292,0.006036559443693359,0.46975467734200604,0.5112833289003486,900000.0,208.91780857913554,900000.0,900000.0,3.071819367618352e-09,3.6414557693906846,6.621086488488859e-41,8.242800953863288,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,4,3.9401919556857865,4.9999999999999996e-06,2.4999999999999998e-05,0.02608330037126295,260.83300371262953,0.01360959539826566,0.5363542179771015,0.5385892254385983,900000.0,220.07543369760575,900000.0,900000.0000000001,6.097533438150893e-62,5.642227631337244,1.8250133955510155e-40,13.885028585200539,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,5,4.685684778076526,4.9999999999999996e-06,2.9999999999999997e-05,0.07652964715342585,765.2964715342589,0.05044634678216289,0.4602542208405581,0.5203543929143923,900000.0,212.62435000336296,900000.0,900000.0000000001,2.461933816232415e-49,10.329284571835881,7.881796945277426e-40,24.21431315703642,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,6,0.8521657919641812,4.9999999999999996e-06,3.5e-05,0.13654726380170987,1365.4726380170991,0.06001761664828402,0.5425296450228089,0.5313245987104838,900000.0,217.10701577090438,900000.0,900000.0,2.931104901280869e-17,11.09826583809525,9.423787488389958e-40,35.3125789951317,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
0119326470e5cbe683c05f6a42d1f242d3c64de459e6ccb90758d94cf69e24b4,7.2_frequency_panel,COMPETING_REVERSIBLE,finite,-0.5,10000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,7,1.7287324266244588,4.9999999999999996e-06,3.9999999999999996e-05,0.14742502425421308,1474.2502425421312,0.010877760452503216,0.532602480159275,0.5496462886474444,900000.0,224.59354373985255,900000.0,899999.9999999997,3.417567927771754e-75,5.026150195011866,1.3915860453314061e-40,40.33872919014362,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
