profile_id,target_name,window,m_mid,Kmax_MPa_sqrt_m,g_target_m_per_cycle
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.441408,4.927803401470895e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.444662,4.931273872957614e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.447915,4.934746758679196e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.45117,4.938222060178032e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.454425,4.94169977899681e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.45768,4.94517991667862e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.460936,4.948662474766853e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.464193,4.952147454805284e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.46745,4.955634858338021e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.470708,4.9591246869095e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.473966,4.962616942064521e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.477225,4.966111625348193e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.480485,4.969608738305981e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.483745,4.973108282483656e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.487006,4.976610259427341e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.490267,4.980114670683452e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.493529,4.98362151779874e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.496791,4.987130802320279e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.500054,4.990642525795439e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.503318,4.994156689771906e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.506582,4.997673295797669e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.509847,5.001192345421049e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.513112,5.004713840190622e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.516378,5.008237781655288e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.519644,5.011764171364227e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.522911,5.015293010866933e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.526179,5.018824301713147e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.529447,5.022358045452932e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.532716,5.025894243636608e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.535985,5.029432897814778e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.539255,5.03297400953832e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.542525,5.036517580358359e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.545796,5.040063611826334e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.549068,5.043612105493911e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.55234,5.047163062913013e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.555613,5.050716485635836e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.558886,5.054272375214818e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.56216,5.057830733202651e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.565435,5.06139156115226e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.56871,5.064954860616826e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.571986,5.068520633149759e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.575262,5.07208888030471e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.578539,5.075659603635548e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.581816,5.079232804696389e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.585094,5.082808485041555e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.588373,5.086386646225591e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.591652,5.089967289803254e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.594931,5.093550417329532e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.598212,5.097136030359592e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.601493,5.100724130448829e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.604774,5.104314719152839e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.608056,5.107907798027391e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.611339,5.111503368628478e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.614622,5.115101432512259e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.617906,5.118701991235079e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.62119,5.122305046353492e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.624475,5.125910599424189e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.62776,5.12951865200407e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.631047,5.133129205650173e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.634333,5.136742261919735e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.63762,5.140357822370119e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.640908,5.143975888558896e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.644197,5.147596462043726e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.647486,5.151219544382478e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.650775,5.154845137133134e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.654065,5.158473241853807e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.657356,5.162103860102787e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.660647,5.165736993438469e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.663939,5.169372643419376e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.667232,5.173010811604161e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.670525,5.176651499551615e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.673818,5.180294708820623e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.677113,5.183940440970184e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.680407,5.187588697559429e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.683703,5.191239480147559e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.686999,5.19489279029389e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.690295,5.198548629557831e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.693592,5.202206999498904e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.69689,5.205867901676678e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.700188,5.209531337650838e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.703487,5.213197308981106e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.706787,5.216865817227343e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.710087,5.220536863949421e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.713387,5.224210450707292e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.716689,5.227886579060977e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.71999,5.23156525057055e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.723293,5.23524646679613e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.726596,5.238930229297879e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.729899,5.242616539636019e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.733203,5.246305399370777e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.736508,5.249996810062463e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.739813,5.253690773271367e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.743119,5.257387290557823e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.746425,5.26108636348218e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.749732,5.264787993604798e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.75304,5.268492182486053e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.756348,5.272198931686324e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.759657,5.275908242765988e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.762966,5.279620117285411e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.766276,5.283334556804974e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.769587,5.28705156288499e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.772898,5.290771137085824e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.77621,5.294493280967745e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.779522,5.298217996091056e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.782835,5.301945284015975e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.786148,5.305675146302706e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.789462,5.30940758451141e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.792777,5.313142600202178e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.796092,5.316880194935086e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.799408,5.320620370270093e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.802724,5.324363127767148e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.806041,5.328108468986112e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.809359,5.331856395486756e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.812677,5.335606908828796e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.815996,5.339360010571834e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.819315,5.343115702275394e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.822635,5.346873985498926e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.825955,5.350634861801757e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.829276,5.354398332743092e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.832598,5.358164399882064e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.83592,5.361933064777671e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.839243,5.365704328988784e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.842566,5.369478194074143e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.84589,5.373254661592371e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.849215,5.377033733101928e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.85254,5.380815410161166e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.855866,5.384599694328267e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.859192,5.388386587161245e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.862519,5.392176090217987e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.865846,5.395968205056161e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.869175,5.399762933233338e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.872503,5.403560276306857e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.875832,5.407360235833893e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.879162,5.411162813371415e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.882493,5.414968010476231e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.885824,5.418775828704918e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.889155,5.422586269613866e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.892488,5.426399334759247e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.89582,5.430215025697012e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.899154,5.434033343982908e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.902488,5.437854291172432e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.905822,5.441677868820856e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.909157,5.445504078483204e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.912493,5.449332921714275e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.915829,5.453164400068582e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.919166,5.456998515100411e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.922504,5.460835268363766e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.925842,5.464674661412371e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.929181,5.468516695799738e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.93252,5.472361373078985e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.93586,5.476208694803044e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.9392,5.480058662524502e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.942541,5.483911277795654e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.945883,5.48776654216849e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.949225,5.491624457194695e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.952568,5.495485024425603e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.955911,5.49934824541227e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.959255,5.503214121705372e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.9626,5.507082654855282e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.965945,5.510953846412023e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.969291,5.514827697925243e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.972637,5.51870421094426e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.975984,5.522583387018e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.979331,5.526465227695067e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.982679,5.53034973452362e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.986028,5.534236909051493e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.989377,5.538126752826097e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.992727,5.54201926739445e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.996078,5.545914454303191e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,18.999429,5.549812315098511e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.00278,5.553712851326223e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.006133,5.557616064531692e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.009486,5.561521956259854e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.012839,5.565430528055205e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.016193,5.569341781461816e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.019548,5.573255718023283e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.022903,5.577172339282767e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.026259,5.581091646782957e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.029615,5.585013642066051e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.032972,5.588938326673806e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.03633,5.592865702147461e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.039688,5.59679577002779e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.043046,5.600728531855024e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.046406,5.604663989168945e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.049766,5.60860214350878e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.053126,5.612542996413241e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.056487,5.61648654942053e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.059849,5.620432804068289e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.063211,5.624381761893639e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.066574,5.628333424433154e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.069938,5.632287793222829e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.073302,5.636244869798103e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.076667,5.640204655693852e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.080032,5.644167152444375e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.083398,5.648132361583359e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.086764,5.652100284643917e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.090131,5.656070923158571e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.093499,5.660044278659215e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.096867,5.664020352677128e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.100236,5.667999146742973e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.103605,5.671980662386787e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.106975,5.675964901137934e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.110346,5.679951864525186e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.113717,5.683941554076607e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.117089,5.687933971319626e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.120462,5.691929117780998e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.123835,5.695926994986794e-07
P40_EXTENDED_FLAT_WINDOW__DENSE,P40,EXTENDED_FLAT_WINDOW,4.0,19.127208,5.699927604462403e-07
