surface_id,fracture_context,temperature_K,rate_criterion_m_per_cycle,DeltaK_th_MPa_sqrtm,DeltaK_lo_MPa_sqrtm,DeltaK_hi_MPa_sqrtm,threshold_status,threshold_width_MPa_sqrtm,converged,lower_rate_m_per_cycle,upper_rate_m_per_cycle,lower_source,upper_source,n_DeltaK_evaluations,threshold_definition
EXP_00483,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1652969915756068e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00483,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0124575381101774,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00483,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0124575381101774,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,100.0,1e-12,12.752765666609477,12.656,12.8,bracketed,0.14400000000000013,True,5.017623939544398e-13,1.4002197342138513e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,100.0,1e-10,13.412166302509737,13.33380060130777,13.428000707420903,bracketed,0.09420010611313323,True,5.850545806350595e-11,1.1143966492056751e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,300.0,1e-12,4.454099670731974,4.420196125111714,4.460082649370843,bracketed,0.03988652425912953,True,7.946618541275223e-13,1.0016907013604935e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,300.0,1e-10,5.297023653618578,5.238612744812306,5.345040019825195,bracketed,0.10642727501288896,True,7.371808859698035e-11,1.2848724299610042e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,500.0,1e-12,0.27202434816727195,0.266990613628496,0.27881248662176,bracketed,0.011821872993263982,True,9.312109526146569e-13,1.1008789734837837e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,500.0,1e-10,0.679277193419914,0.6483508210502286,0.6921774365296807,bracketed,0.0438266154794521,True,7.474499500524912e-11,1.129099945707748e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00497,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,100.0,1e-12,,,0.025,below_search_range,,False,,4.11271776755517e-10,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,100.0,1e-10,,,0.025,below_search_range,,False,,4.11271776755517e-10,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,300.0,1e-12,5.021564670197257,4.994620963569286,5.026319441955135,bracketed,0.031698478385848716,True,8.691062518948281e-13,1.0053789543438359e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,300.0,1e-10,6.109353269198429,5.977697919924386,6.132586566129143,bracketed,0.15488864620475784,True,5.874345487215681e-11,1.0824208975720107e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,500.0,1e-12,0.2720243500974962,0.267088121353558,0.2789272015924211,bracketed,0.011839080238863153,True,9.325079000421333e-13,1.1026510516244845e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,500.0,1e-10,0.6792779508205632,0.6484417134538178,0.6922843687691975,bracketed,0.043842655315379675,True,7.481001154296182e-11,1.1302188197480664e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1652970049998826e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1652970049998826e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00511,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,100.0,1e-12,19.302000000000003,19.200000000000003,19.320000000000004,bracketed,0.120000000000001,True,6.079429619251283e-13,1.0194243846025404e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,1.7033585568557498e-11,,measured,,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,300.0,1e-12,5.011353017828309,4.922064424716294,5.027109828377489,bracketed,0.10504540366119475,True,6.195155814264234e-13,1.0074752667038617e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,300.0,1e-10,6.109706741202336,5.994435185400952,6.130048780461404,bracketed,0.13561359506045267,True,6.280403666949296e-11,1.0719268595917744e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,500.0,1e-12,,,0.025,below_search_range,,False,,4.178806613100524e-11,,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,500.0,1e-10,0.6896043884430844,0.6603697649465397,0.7089210649709806,bracketed,0.04855130002444097,True,5.135633621393138e-11,1.5531878805867914e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,1.9844824581807943e-05,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,1.9844824581807943e-05,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0177488397223735,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00534,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0177488397223735,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,100.0,1e-12,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,300.0,1e-12,5.010650083032889,4.921852647812073,5.026320218660092,bracketed,0.10446757084801916,True,6.211186736146389e-13,1.0074603451865674e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,300.0,1e-10,6.108804043781237,5.993617733387072,6.129131039733149,bracketed,0.13551330634607694,True,6.283723055539135e-11,1.0721496743462506e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,500.0,1e-12,,,0.025,below_search_range,,False,,6.055324094878948e-12,,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,500.0,1e-10,0.6747535499863679,0.6436009815393379,0.6865893900462798,bracketed,0.042988408506941966,True,7.469564502767687e-11,1.1172210387966081e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,8.952718339615225e-05,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,8.952718339615225e-05,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0167589326380121,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00542,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0167589326380121,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,100.0,1e-12,13.663294136629602,13.553073935577444,13.685969335973464,bracketed,0.13289540039601988,True,6.233907701270245e-13,1.1021055763579225e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,100.0,1e-10,14.833253525301046,14.731438211635131,14.85122093359503,bracketed,0.11978272195989881,True,6.85453577941827e-11,1.0593095829921752e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,300.0,1e-12,4.195600542297055,4.177349610529517,4.227359244292603,bracketed,0.05000963376308576,True,9.152060292048788e-13,1.1667063159562717e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,300.0,1e-10,5.234639396495614,5.191639652560454,5.311797149668165,bracketed,0.12015749710771129,True,8.420875642569712e-11,1.3612479219404144e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,500.0,1e-12,0.2837020033867169,0.277649707640311,0.2913525972238953,bracketed,0.013702889583584288,True,8.967771424117552e-13,1.147653010657922e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,500.0,1e-10,0.6794154137421254,0.6489699665101005,0.6929058429530595,bracketed,0.04393587644295893,True,7.510360989033584e-11,1.135258872234762e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.16529475964948e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.16529475964948e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0124575381091101,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00558,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0124575381091101,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,100.0,1e-12,15.489154270742132,15.252371035656854,15.685142394890416,bracketed,0.4327713592335627,True,5.491428087534485e-13,1.6423487318352128e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,100.0,1e-10,17.650363925483013,17.577172922811037,17.794612919727214,bracketed,0.21743999691617688,True,8.774753432335725e-11,1.2938259198945618e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,300.0,1e-12,4.258927940359461,4.165312677023635,4.275448280948137,bracketed,0.11013560392450206,True,5.887881571459545e-13,1.0048376779950284e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,300.0,1e-10,5.417840628351073,5.379118055556924,5.51123892013778,bracketed,0.13212086458085626,True,8.765377905524802e-11,1.374157100808191e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,500.0,1e-12,0.27491532276680536,0.2706271787757304,0.2830907985596829,bracketed,0.012463619783952495,True,9.396104312672037e-13,1.1260969404702974e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,500.0,1e-10,0.6794777139769574,0.6487551213199825,0.6926530839058617,bracketed,0.04389796258587919,True,7.489548218322504e-11,1.1319823359404656e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1652965822342355e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1652965822342355e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0124575381098422,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00559,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0124575381098422,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,100.0,1e-12,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,300.0,1e-12,5.010686865310503,4.922107030340536,5.026318600893438,bracketed,0.10421157055290209,True,6.218566885934243e-13,1.007452869001555e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,300.0,1e-10,6.108804824324713,5.993657447802645,6.129124949593312,bracketed,0.13546750179066702,True,6.28471637089417e-11,1.0721241721520446e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,500.0,1e-12,0.2720242678909232,0.2670879188723391,0.2789269633792225,bracketed,0.01183904450688339,True,9.325063978160477e-13,1.1026484751515072e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,500.0,1e-10,0.6792779514257338,0.6484417118276736,0.6922843668560866,bracketed,0.043842655028413,True,7.481000988914578e-11,1.1302187934882243e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.165297004999739e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.165297004999739e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0125073682626249,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00575,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0125073682626249,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,100.0,1e-12,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,300.0,1e-12,5.011137113645621,4.921852647808525,5.026893195852167,bracketed,0.10504054804364138,True,6.18644097215542e-13,1.00608999161427e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,300.0,1e-10,6.108804043781224,5.9936177333865155,6.129131039733231,bracketed,0.13551330634671555,True,6.283723055525258e-11,1.0721496743466086e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,500.0,1e-12,0.2717425560386539,0.2668409963197098,0.2786364662584821,bracketed,0.011795469938772285,True,9.329390470501117e-13,1.10255573865859e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,500.0,1e-10,0.6792771934199143,0.6483508210502291,0.6921774365296813,bracketed,0.04382661547945221,True,7.474499500524925e-11,1.1290999457077548e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00634,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00721,ctx_FCC_like_case29,100.0,1e-12,17.904393388990776,17.880594734929,17.997539370771356,bracketed,0.11694463584235493,True,9.30326872081508e-13,1.3266544748732462e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00721,ctx_FCC_like_case29,100.0,1e-10,19.48467795691855,19.200000000000003,19.534915243433588,bracketed,0.3349152434335849,True,4.1635456198899945e-11,1.0187547662703507e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00721,ctx_FCC_like_case29,300.0,1e-12,5.01139025881165,4.921875248853351,5.027187025274879,bracketed,0.10531177642152745,True,6.187391186487492e-13,1.0074862301779637e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00721,ctx_FCC_like_case29,300.0,1e-10,6.109755970193045,5.994448963674773,6.130104265460975,bracketed,0.1356553017862021,True,6.279463553959701e-11,1.0719497862438111e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00721,ctx_FCC_like_case29,500.0,1e-12,0.2720242693372195,0.2670879223740686,0.2789269674989042,bracketed,0.011839045124835634,True,9.325064234646906e-13,1.1026485193351528e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_00721,ctx_FCC_like_case29,500.0,1e-10,0.6792779514129181,0.6484417118567547,0.6922843668902997,bracketed,0.04384265503354501,True,7.481000992012954e-11,1.1302187939790096e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
