candidate_id,temperature_K,Kdot,threshold_action,threshold_mode,tier,K,K_over_K_FP,cumulative_action,action_over_threshold,cleavage_stress_Pa,renewal_rate_s
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,3.3268844869665046,0.34375,1.0625578959932329e-60,1.4149862528968922e-59,1327234883.862568,7.397147640989052e-63
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,3.478106509101346,0.359375,9.475213969005948e-60,1.2617945393806009e-58,1387563742.219957,7.112667761473107e-62
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,3.6293285312361867,0.375,9.956948142323028e-59,1.3259460774158195e-57,1447892600.5773466,8.012166064147053e-61
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,3.780550553371028,0.390625,1.2306644261444434e-57,1.6388502231173674e-56,1508221458.934736,1.0558096443727062e-59
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,3.9317725755058692,0.40625,1.7839801150048981e-56,2.3756892190930782e-55,1568550317.2921255,1.6235110802199364e-58
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.0829945976407105,0.421875,3.0213951872752727e-55,4.023529137268366e-54,1628879175.6495152,2.902786934971973e-57
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.234216619775552,0.4375,5.949540723348146e-54,7.922879653271593e-53,1689208034.0069044,6.007038743506269e-56
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.385438641910392,0.453125,1.3541533482256286e-52,1.803297852548983e-51,1749536892.3642936,1.430630599724068e-54
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.536660664045233,0.46875,3.538127988638898e-51,4.711651462750653e-50,1809865750.7216833,3.8949452874627636e-53
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.687882686180075,0.484375,1.0528958939220804e-49,1.402119565671946e-48,1870194609.0790727,1.2028944766203735e-51
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.839104708314916,0.5,3.537329853846659e-48,4.710588603246023e-47,1930523467.4364624,4.1776216334053917e-50
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,4.990326730449757,0.515625,1.3286893393133007e-46,1.769387961435796e-45,1990852325.7938519,1.615952710907269e-48
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,5.141548752584598,0.53125,5.5213050833713367e-45,7.352607157200897e-44,2051181184.151241,6.8892995667000325e-47
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,5.29277077471944,0.546875,2.5096134042785764e-43,3.341999979982806e-42,2111510042.5086305,3.200923192657238e-45
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,5.44399279685428,0.5625,1.2328044281306054e-41,1.6417000192583682e-40,2171838900.8660197,1.6015122063071174e-43
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,5.595214818989121,0.578125,6.462762332122314e-40,8.606326196602066e-39,2232167759.223409,8.52070896956127e-42
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,5.746436841123963,0.59375,3.5684182546487766e-38,4.751988380072701e-37,2292496617.580799,4.758019745665723e-40
