class,replicate,seed,bin_start_um,bin_end_um,bin_center_um,K_median_MPa_sqrt_m,K_mean_MPa_sqrt_m,K_p10_MPa_sqrt_m,K_p90_MPa_sqrt_m,n,complete
DBTT,3,1103,975.0,1000.0,987.5,38.522361856008445,36.362097022351385,32.84248642656018,38.734193852061836,5,True
DBTT,4,1124,0.0,25.0,12.5,22.868557664221647,22.834203416946178,22.607204857494587,23.02684772912229,6,True
DBTT,4,1124,25.0,50.0,37.5,23.104417626387562,23.093255689669473,22.715327837984066,23.460021604636793,6,True
DBTT,4,1124,50.0,75.0,62.5,24.475801653708253,24.525012660056557,23.285943565814176,25.695397937179752,7,True
DBTT,4,1124,75.0,100.0,87.5,22.905296718467994,22.668406713704446,21.8077042815852,23.29221914106015,6,True
DBTT,4,1124,100.0,125.0,112.5,23.34212448226082,23.409062034875458,22.72014333466574,24.1556493090585,7,True
DBTT,4,1124,125.0,150.0,137.5,24.929659700090085,25.107743774322046,24.231329778857415,26.162241844018638,6,True
DBTT,4,1124,150.0,175.0,162.5,23.42699814035515,23.479091691392938,22.314050944205537,24.780368173171674,7,True
DBTT,4,1124,175.0,200.0,187.5,23.409784881152284,23.466852322061268,22.567383118113316,24.423388966918196,6,True
DBTT,4,1124,200.0,225.0,212.5,27.323373218362608,27.809193084514504,26.84136165453712,29.0542354035084,5,True
DBTT,4,1124,225.0,250.0,237.5,29.92365274127887,30.05256502393574,29.623034007681255,30.61100832284708,6,True
DBTT,4,1124,250.0,275.0,262.5,31.64253478751307,31.556304766397485,31.056851208823325,31.969528302856062,6,True
DBTT,4,1124,275.0,300.0,287.5,29.936488395964233,29.919427302195782,29.503358572368548,30.299920641205137,7,True
DBTT,4,1124,300.0,325.0,312.5,29.810795664581015,29.086483822367853,27.07661897026269,30.721801704957585,7,True
DBTT,4,1124,325.0,350.0,337.5,30.183351767086766,30.208729551811405,29.249083347782037,31.15813015768517,7,True
DBTT,4,1124,350.0,375.0,362.5,31.88426213866917,30.65183104236429,26.66288561060333,32.767151699153395,7,True
DBTT,4,1124,375.0,400.0,387.5,26.818606890033912,28.022649362257685,23.857490735627273,33.39185046111187,6,True
DBTT,4,1124,400.0,425.0,412.5,26.868378520064727,29.57962644379727,25.04759884917719,34.95465559727348,7,True
DBTT,4,1124,425.0,450.0,437.5,33.52296071195046,32.4565125105486,28.18490719327556,35.66166962641978,6,True
DBTT,4,1124,450.0,475.0,462.5,35.45794167012879,34.75463601317481,32.848568990559414,35.95739737883624,6,True
DBTT,4,1124,475.0,500.0,487.5,36.81626260368694,36.74399261544636,36.295370379418586,37.120344863233555,6,True
DBTT,4,1124,500.0,525.0,512.5,37.64655619603297,37.67295013393275,37.22199784159199,38.19622374006868,7,True
DBTT,4,1124,525.0,550.0,537.5,37.30867185290679,37.30286182081435,37.043326026725396,37.55658758281085,6,True
DBTT,4,1124,550.0,575.0,562.5,38.07529494845016,38.012237389313384,37.23616453273403,38.6642698045438,8,True
DBTT,4,1124,575.0,600.0,587.5,34.932978779909035,34.33712397556058,28.898378032978883,39.1800151137938,6,True
DBTT,4,1124,600.0,625.0,612.5,37.06326214403317,36.312139701657536,32.56121989362392,39.311937067315505,6,True
DBTT,4,1124,625.0,650.0,637.5,36.16467555846297,34.6952623849499,31.89391657332206,37.02658462254267,7,True
DBTT,4,1124,650.0,675.0,662.5,32.25163428109897,35.03443523921708,31.474215435481238,41.37745600107105,6,True
DBTT,4,1124,675.0,700.0,687.5,41.70697402282511,38.17502424014456,30.97761915927914,41.84047953832943,6,True
DBTT,4,1124,700.0,725.0,712.5,34.26179027065301,35.69589542610337,31.248504328198223,41.57739167945887,6,True
DBTT,4,1124,725.0,750.0,737.5,31.072925600219698,30.88645876811271,28.86130407210627,32.54847349810282,8,True
DBTT,4,1124,750.0,775.0,762.5,34.206628261766994,34.56438631884171,32.70955945231144,36.888912354134284,7,True
DBTT,4,1124,775.0,800.0,787.5,38.63298691035284,38.67027106323918,38.30551768001949,39.01688961114898,7,True
DBTT,4,1124,800.0,825.0,812.5,39.460219939937936,39.47151302859946,39.1147438716203,39.88767647440464,8,True
DBTT,4,1124,825.0,850.0,837.5,33.8234597687432,33.925226120491715,32.632178077308154,35.3200405154238,6,True
DBTT,4,1124,850.0,875.0,862.5,34.05035692870505,33.70066294564822,31.106422069904777,36.072450181345275,7,True
DBTT,4,1124,875.0,900.0,887.5,23.685312395520583,24.699569264951652,23.31047803866897,27.285318287072496,7,True
DBTT,4,1124,900.0,925.0,912.5,25.634181973944848,28.44859574382396,23.37052057417577,36.34108468335127,6,True
DBTT,4,1124,925.0,950.0,937.5,33.875951054759476,34.27484178293842,30.47396039802095,37.98175354576592,7,True
DBTT,4,1124,950.0,975.0,962.5,35.85829822629315,35.79974555852726,34.62602351891251,36.90427172365923,8,True
DBTT,4,1124,975.0,1000.0,987.5,40.0922449199447,41.21284503533372,38.55678834263534,44.19059998395751,7,True
DBTT,5,1105,0.0,25.0,12.5,22.542179391959202,22.399782035516978,21.826054695497746,22.831112019093972,6,True
DBTT,5,1105,25.0,50.0,37.5,22.86385803899022,22.169595045154086,20.35868225655547,23.28624483991658,6,True
DBTT,5,1105,50.0,75.0,62.5,24.14678773389947,24.35947328829774,23.354452369616958,25.475186638394405,7,True
DBTT,5,1105,75.0,100.0,87.5,23.068416531270103,22.94902548571231,22.147970784317273,23.630689141549553,6,True
DBTT,5,1105,100.0,125.0,112.5,26.38641956908103,25.354239139429435,22.68676784450207,27.43533091552607,7,True
DBTT,5,1105,125.0,150.0,137.5,25.231645026594467,25.627057588456154,24.03833194771251,27.66393953946931,7,True
DBTT,5,1105,150.0,175.0,162.5,23.129231110972505,23.020237360912244,22.577328838108176,23.350206214545747,7,True
DBTT,5,1105,175.0,200.0,187.5,24.441075855368663,24.347677809014268,23.916608792555518,24.698863469406607,7,True
DBTT,5,1105,200.0,225.0,212.5,26.50312561242262,26.33524734217036,25.641138348431003,26.885039340064598,7,True
DBTT,5,1105,225.0,250.0,237.5,26.83544497309465,26.72788294293298,26.243268244077115,27.10733889953416,7,True
DBTT,5,1105,250.0,275.0,262.5,27.896230225180762,28.073746496410486,27.535383584912367,28.688059032145464,7,True
DBTT,5,1105,275.0,300.0,287.5,29.497425241394147,29.53756987119413,29.17600166917732,29.903909333580323,7,True
DBTT,5,1105,300.0,325.0,312.5,30.733227761984185,30.810929717946454,30.522820333187205,31.176741058667975,6,True
DBTT,5,1105,325.0,350.0,337.5,31.41000029658907,31.04579177982293,29.608973513014732,32.129003325743646,8,True
DBTT,5,1105,350.0,375.0,362.5,31.830059192385175,31.960061671568276,31.74593679120789,32.33618091939156,8,True
DBTT,5,1105,375.0,400.0,387.5,33.20540344971243,33.14602974595512,32.82409033893747,33.40261343852199,7,True
DBTT,5,1105,400.0,425.0,412.5,34.48139407365701,34.50710666190598,33.81035401494559,35.23384521276855,7,True
DBTT,5,1105,425.0,450.0,437.5,34.19159937595634,34.15182073945902,33.794771946059605,34.476750296750126,7,True
DBTT,5,1105,450.0,475.0,462.5,34.65336486420927,34.63044039283009,34.50986170066101,34.7089918738815,7,True
DBTT,5,1105,475.0,500.0,487.5,35.263966299239556,35.22271969444156,34.64455220003056,35.759640584054566,6,True
DBTT,5,1105,500.0,525.0,512.5,36.004611063588705,36.00163453282908,35.94624080307711,36.0592856329267,7,True
DBTT,5,1105,525.0,550.0,537.5,33.82046427306864,34.52345069844927,33.25234196179964,36.16567643864654,8,True
DBTT,5,1105,550.0,575.0,562.5,34.133856241458766,34.01054028957755,33.726554622067354,34.21284151503962,7,True
DBTT,5,1105,575.0,600.0,587.5,34.578905500716985,34.61145152734635,34.32745013287873,34.95585246458274,8,True
DBTT,5,1105,600.0,625.0,612.5,34.90197812872961,34.72797964183489,34.3859239136868,34.99235116947877,7,True
DBTT,5,1105,625.0,650.0,637.5,32.165921449997896,32.36238586840022,31.799239168833783,33.027913816793756,7,True
DBTT,5,1105,650.0,675.0,662.5,32.563182866019545,32.62383635711556,32.28517331074691,32.92875675366206,7,True
DBTT,5,1105,675.0,700.0,687.5,33.290819103132286,33.28221188838152,33.20627663770978,33.34774948732808,7,True
DBTT,5,1105,700.0,725.0,712.5,32.89510724096421,32.41879497649329,31.461177361885547,33.07724194918295,7,True
DBTT,5,1105,725.0,750.0,737.5,28.643253181646976,28.673403538785138,28.073687466486465,29.327984807010065,8,True
DBTT,5,1105,750.0,775.0,762.5,29.228769025079274,29.2804561346198,28.85128136960595,29.64840118804599,7,True
DBTT,5,1105,775.0,800.0,787.5,30.34007291912845,30.270656668284477,29.717999020132336,30.766493894018293,7,True
DBTT,5,1105,800.0,825.0,812.5,26.635756775197002,26.793452119454628,25.146649577072687,28.536538174818183,7,True
DBTT,5,1105,825.0,850.0,837.5,23.990181738565536,23.950606120084757,23.717360681734274,24.125072232117493,7,True
DBTT,5,1105,850.0,875.0,862.5,25.152804528573995,24.82798320829117,24.274304189206255,25.2793676218594,7,True
DBTT,5,1105,875.0,900.0,887.5,25.738027599995196,25.789737758991834,25.332985046285145,26.298200630695163,6,True
DBTT,5,1105,900.0,925.0,912.5,24.458068796918557,24.553827401836823,24.21231847864238,24.9806906965952,7,True
DBTT,5,1105,925.0,950.0,937.5,23.658156962406842,23.732736920688808,23.306636104227195,24.233417695432387,6,True
DBTT,5,1105,950.0,975.0,962.5,23.42416260016068,23.400181563548838,23.166157761424575,23.619762815830477,7,True
DBTT,5,1105,975.0,1000.0,987.5,24.896821247054437,25.322585642617554,24.107927058301698,26.896195424148022,7,True
