candidate_id,parent_id,temperature_K,Kmax_MPa_sqrt_m,exact_developed_da_dN,local_log_slope,cycle_integrated_hazard_ratio,event_size_m,censor,floor_occupancy,ceiling_occupancy,state_transmission_correction
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,3.0809804856543666e-07,3.5615193436224346,0.6992948820539634,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,4.0972726191678915e-07,3.1470787852685564,0.7190211734957282,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,5.173477870095775e-07,2.39537324269419,0.7367640207606749,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,7.338681992643195e-07,2.39537324269419,0.7705940747197235,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.103803570919253e-08,4.417690335264944,0.9648614190444401,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0592586122432524e-07,4.389734219886323,0.9754060315643389,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3613535827119125e-07,4.283842910812009,0.9825561589001237,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.1379071522402908e-07,4.141106225844768,0.9908403520586863,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.1724906177815884e-07,3.7395005365571317,0.9948914014597684,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.3924890763236137e-07,3.228019096003289,0.9969700051179196,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.687526496828567e-07,2.8267327477737405,0.9980912563412109,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.012953049893079e-07,2.092230605630596,0.9987268943994554,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.517461059555038e-07,2.092230605630596,0.9993755154155779,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,2.705453100442173e-08,6.174501462074924,0.32211877975649233,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,3.933761996785329e-08,5.77135841587605,0.36223591992111553,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,5.4710902545762037e-08,5.380810396476045,0.39487562186626146,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,9.644645297413957e-08,5.020077267672696,0.44699339407498806,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,1.5562549219137828e-07,4.485788345338294,0.4880407310311105,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,2.2992819182092024e-07,3.8830122985703768,0.5218715552693348,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,3.137429026043027e-07,3.4145171922317625,0.550580376202343,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,4.040815904010523e-07,2.6049926826710355,0.5754596515819946,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,5.910057155846037e-07,2.6049926826710355,0.6205821467826729,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,3.7460859486637195e-08,5.196978366178976,0.44601942441703446,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,5.1334420336511165e-08,5.109302842522057,0.4727070674181437,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,6.874480260487385e-08,4.935562418627088,0.4961652141630714,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,1.1563220838775191e-07,4.721775256648133,0.5359122258802659,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,1.813534311164583e-07,4.265005908827803,0.568723413181146,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,2.628416665095637e-07,3.7095343691514797,0.5965757752653685,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,3.537084539938817e-07,3.272662667290584,0.6207150251029447,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,4.507908079077834e-07,2.4952846135142845,0.6419790641724403,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,6.488489479577149e-07,2.4952846135142845,0.681320099693072,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.077808990758775e-08,4.4345819936787345,0.9617664319458993,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0569426356825067e-07,4.4014056036138065,0.9732733913571199,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3592836017044376e-07,4.290902341594176,0.9810621513083201,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.1362447136568283e-07,4.144789122933898,0.9900698736823976,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.1711366155084925e-07,3.7415258477048523,0.9944667870538156,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.3913881898299534e-07,3.2291899566360383,0.9967201352163335,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.686633955855984e-07,2.8274426913949995,0.9979346263297009,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.012221430997852e-07,2.092594919579457,0.998622703274559,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.516974193571037e-07,2.092594919579457,0.9993243923334182,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,3.0846212866566437e-09,16.791495528102235,0.036726359984076064,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,8.536976935827392e-09,14.141920667095157,0.07861176391001518,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,1.915831280237539e-08,10.041362604061609,0.13827501155585203,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,5.518547873087615e-08,6.780726827067349,0.25576414353134963,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,1.0531671519089014e-07,5.4056912701897515,0.3302726690068891,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,1.685662396675051e-07,4.492300051885704,0.38259738818674216,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,2.415084944384163e-07,3.8624860142048534,0.4238178349859544,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,3.2154762038962215e-07,2.9185234998291913,0.45792158314557446,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,4.923134346738202e-07,2.9185234998291913,0.5169508857923973,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,1.2560197186769841e-08,10.839305797939524,0.1495452052242924,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,2.4231699562094685e-08,8.085772635410137,0.2231348004607424,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,3.8468187990245606e-08,6.440561182759619,0.27764392375013247,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,7.582381771020748e-08,5.572144890449155,0.35141515923967237,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,1.2895900878515794e-07,4.845842210741089,0.40441477828812056,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,1.9659347067394386e-07,4.144433329728064,0.4462112257043923,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,2.7392919522991884e-07,3.617049323784318,0.48071219495508494,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,3.5813924095224196e-07,2.753475458738534,0.5100323491888544,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,5.352866343174979e-07,2.753475458738534,0.562074646503602,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.070476458992576e-08,4.439233552524256,0.9608934002956121,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0562810372000478e-07,4.404672106620195,0.9726641660529256,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3586864055140132e-07,4.292910433639002,0.9806311253041836,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.135757984729651e-07,4.145854043623103,0.9898442929498312,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.170735899783113e-07,3.7421182002858715,0.9943411228115401,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.3910595945072574e-07,3.2295353243140634,0.996645553430276,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.68636563355933e-07,2.8276534815793295,0.9978875390522489,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.012000096444569e-07,2.092703843056736,0.9985911826341881,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.516825094169692e-07,2.092703843056736,0.9993087362366783,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,9.103379204067968e-14,17.918120036209157,1.0838736773502903e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,2.6975389128284326e-13,18.19583038476619,2.483997482333544e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,7.632264931998967e-13,18.275438802384247,5.5085827888697545e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,5.234698292774983e-12,17.979910163861476,2.4260877250441053e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,2.9048814703982173e-11,17.019222783913282,9.109693125522622e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,1.2772042433918713e-10,15.64249322779613,0.00028988901257251767,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,4.4671070959043265e-10,14.174753913357499,0.0007839225955339364,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,1.2771336006508758e-09,11.588891901792278,0.0018187882702718082,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,6.9314034332850445e-09,11.588891901792278,0.007278280242332196,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,8.116280034365692e-14,20.01500098717135,9.663469015243938e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,2.7310569566187357e-13,20.31264339860128,2.5148621849674568e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,8.720941265838635e-13,20.37246200696012,6.2943343015165154e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,7.46029669374493e-12,19.96750994272704,3.4575697053758945e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,5.0033968641567885e-11,18.803712492608117,0.0001569062644453519,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,2.569390928712627e-10,17.147879439133078,0.0005831786130456478,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,1.0137400245738395e-09,15.354478572810859,0.0017789896105002202,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,3.163046852157655e-09,12.253156380548935,0.004504550275783682,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,1.8914557666964075e-08,12.253156380548935,0.019861122308772166,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.136568888574132e-08,4.396581567889698,0.9687625490028926,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0621812539617875e-07,4.375098662063108,0.9780973123596146,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3639682478583627e-07,4.274962473789991,0.9844432919533812,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.140010062467825e-07,4.136460029035677,0.9918149726393857,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.1742052315301246e-07,3.7369410090697803,0.9954291034361532,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.3938843918526074e-07,3.226537658639398,0.9972867020307429,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.688658601970763e-07,2.8258337294479623,0.9982899269310208,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.013881670487469e-07,2.09176887687599,0.9988591408804617,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.518079859066413e-07,2.09176887687599,0.9994404921017708,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,1.0168875242428643e-12,32.780444732676784,1.2107346026629572e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,7.419031924059426e-12,32.66943318953552,6.83172966776324e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,4.800866725288674e-11,31.039237648998075,0.00034650227750487986,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,1.263564086183444e-09,25.87048495894244,0.005856149003902102,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,1.4874627971207963e-08,17.225160282698415,0.0466467556610646,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,6.658250503292074e-08,9.293090045800998,0.15112333629067023,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,1.4009012223649538e-07,5.785454359656464,0.2458410104673522,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,2.1508520164475016e-07,3.82515452308331,0.3063065928741916,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,3.7590276468261966e-07,3.82515452308331,0.39471453242635807,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,1.7705878803784e-12,38.263056908277534,2.1081112342546595e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,1.801122152762035e-11,37.56446896594331,0.0001658542485359365,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,1.5417995276774756e-10,33.59878123005331,0.0011127929150419602,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,5.314027814820705e-09,22.273836731097624,0.024628540043795118,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,4.4401509444144864e-08,10.251061171005253,0.13924290180786802,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,1.0833544799707928e-07,6.088669962084502,0.245890633459467,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,1.7637034961112875e-07,4.742090111794578,0.3095083669902348,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,2.506387665161983e-07,3.4143761998199937,0.35693904567441725,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,4.125487129597636e-07,3.4143761998199937,0.4331943992923178,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
