candidate_id,parent_id,temperature_K,Kdot,A0_OPENING_ONLY,A1_OPENING_PLUS_EMISSION_RATE_FROZEN_STATE,A2_OPENING_PLUS_REDUCED_BLUNTING,A3_FULL_PRODUCTION_STATE,Delta_K_rate_only,Delta_K_reduced_state,Delta_K_full_transport,Delta_K_total_state,emitted_total,mobile,retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,source_multiplicity,state_closure_status
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,12.501146044169735,12.501146044169735,12.50121023542912,13.348721327959455,0.0,6.419125938528225e-05,0.8475110925303344,0.8475752837897197,919.35074659104,894.2245855558277,25.12616103521222,2.394529040108335e-12,0.0,1.2053251226535022e-06,404722834.37099016,246.94195182223638,0.0,18086.318530593126,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.873564411141337,5.873564411141337,5.873724825408751,6.00790470856602,0.0,0.00016041426741431053,0.1341798831572687,0.134340297424683,193.02404063027208,193.02404063027208,1.551298030191789e-37,0.0,0.0,1.0431094280006227e-06,270058591.08832973,1.529306577513917e-36,0.0,23110.84264683391,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,8.75934473959861,8.75934473959861,8.759356175611995,8.73789403504469,0.0,1.1436013384269472e-05,-0.021462140567305,-0.02145070455392073,1.0215850558146793,1.0215850558146793,1.0332729236296848e-20,0.0,0.0,1.0002281578360206e-06,19646697.66035149,1.020790629234426e-19,0.0,92138.79528774048,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,11.37810195317504,11.37810195317504,11.378132571743862,11.768343443697248,0.0,3.0618568821694225e-05,0.39021087195338566,0.39024149052220736,655.791114954724,655.7911149128641,4.186009624401337e-08,1.1244338835755233e-12,0.0,1.146462480845793e-06,497777268.00818396,4.13644037734371e-07,0.0,14044.926404833806,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,12.569559171911777,12.569559171911777,12.569602893085506,13.830678233655403,0.0,4.372117372852813e-05,1.2610753405698976,1.261119061743626,1475.5258094481733,1475.522438899867,0.0033705483059657867,4.3485215572581975e-12,0.0,1.3295396440659256e-06,746598991.0634282,0.03330148950849921,0.0,10908.519248962384,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,13.25635558516693,13.25635558516693,13.256578068046627,15.394409329844006,0.0,0.00022248287969794944,2.1378312617973787,2.1380537446770767,2233.1792441830316,2231.213817229905,1.9654269531258315,8.130388740273547e-12,0.0,1.498751759238094e-06,880731375.0957618,19.411073533638096,0.0,10434.733058800502,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,13.7053050274617,13.7053050274617,13.706477010827467,17.5393422483767,0.0,0.0011719833657668488,3.832865237549232,3.8340372209149987,4189.913901423357,4123.712864746338,66.20103667702044,1.2349232757780816e-11,0.0,1.935763188214448e-06,910289765.7008635,652.869892926661,0.0,13041.875966955431,FIRST_PASSAGE
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,14.022352462734645,14.022352462734645,14.025229761209014,20.508554027239974,0.0,0.0028772984743685726,6.4833242660309605,6.486201564505329,7011.135568107925,6603.724308669256,407.4112594386658,2.205569061424763e-11,0.0,2.5658466323109e-06,914256132.3630097,4003.879794035086,0.0,17212.3233471093,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.271472117485807,5.271472117485807,5.271518206701605,5.125309517297055,0.0,4.6089215797628924e-05,-0.14620868940455,-0.14616260018875238,30.78237429606107,30.78237429606107,5.0285117273430655e-40,0.0,0.0,1.0068748459729225e-06,107845829.10943797,4.9135815348149284e-39,0.0,49404.97722901921,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,12.577264408317603,12.577264408317603,12.75354807222583,20.27989318871503,0.0,0.17628366390822592,7.5263451164892,7.702628780397426,8381.080493458225,8381.080493458034,1.8260305377561181e-10,4.18367562815547e-11,0.0,2.8718061487077672e-06,1779517659.315595,1.804795704853694e-09,0.0,9915.281126857586,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,13.840524446798133,13.840524446798133,14.115398026312102,25.035016549593834,0.0,0.27487357951396874,10.919618523281732,11.194492102795701,11317.000776696575,11316.994116087562,0.006660609007152073,6.136247066108928e-11,0.0,3.5275060483294014e-06,2067795257.6012356,0.06583023694749411,0.0,10482.979267860741,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,14.317449970970404,14.317449970970404,14.620456314729097,27.196409443201052,0.0,0.3030063437586925,12.575953128471955,12.878959472230648,12974.899866760497,12966.234057052163,8.665809708329128,6.862427294696216e-11,0.0,3.897776410622292e-06,2128103220.6732202,85.64026271986376,0.0,11255.382595275292,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,14.5681491288418,14.5681491288418,14.880875799080837,36.005187823589885,0.0,0.3127266702390372,21.12431202450905,21.437038694748086,25559.46988716211,25208.019650301278,351.4502368608424,1.0919620763833945e-10,0.0,6.708377688275871e-06,2074916889.0390198,3471.5383672000708,0.0,19867.476564359677,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,14.722745069396352,14.722745069396352,15.03898802407047,46.72868165157977,0.0,0.31624295467411834,31.6896936275093,32.005936582183416,44843.15685294685,42171.52849509203,2671.6283578548073,2.4942892217986595e-10,0.0,1.101514026626156e-05,2126746259.5795686,26352.042479816162,0.0,31828.057475262103,FIRST_PASSAGE
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,14.827558696663615,14.827558696663615,15.144932937782759,46.8762006140911,0.0,0.31737424111914336,31.731267676308338,32.04864191742748,43439.43900077145,38733.84276546659,4705.596235304866,2.6227559013857555e-10,0.0,1.0701638002585219e-05,2187766878.029924,46100.42708634022,0.0,30060.46724182614,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.520025731449038,5.520025731449038,5.520065695449418,5.532899267861764,0.0,3.9964000380088294e-05,0.012833572412346506,0.012873536412726594,87.9319507991564,87.9319507991564,1.1259485126040308e-38,0.0,0.0,1.019638466221891e-06,182274388.70131555,1.1070554993191566e-37,0.0,32461.465645347744,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,14.591560678271614,14.591560678271614,14.664149756745584,21.791117782763333,0.0,0.07258907847396934,7.1269680260177495,7.199557104491719,6728.579274511013,6728.579273931038,5.799790778914487e-07,2.921751729445532e-11,0.0,2.5027413312553142e-06,1594461293.647629,5.732392746258113e-06,0.0,9642.414201175534,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,16.714954106837165,16.714954106837165,16.959688453550232,31.526198229939748,0.0,0.2447343467130665,14.566509776389516,14.811244123102583,13472.295602074042,13445.104924664382,27.190677409648227,6.275602260498691e-11,0.0,4.0088633279270025e-06,2081935990.7136135,268.74459818816854,0.0,11832.626785335995,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,17.60322985216584,17.60322985216584,17.95467628874981,57.10165444809506,0.0,0.35144643658397,39.14697815934525,39.49842459592922,50059.54329319636,47181.39047447816,2878.1528187181734,1.8582291263061532e-10,0.0,1.2180152846741618e-05,2201867019.482333,28442.953605920935,0.0,33994.645721869274,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,18.095218449926254,18.095218449926254,18.51366590754551,59.047863766152304,0.0,0.41844745761925495,40.534197858606795,40.952645316226054,48322.86518403871,41829.35287827437,6493.512305764354,2.8198643423001925e-10,0.0,1.1792288207381002e-05,2454221876.638895,63772.33619063994,0.0,29530.353674473667,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,18.40840564809406,18.40840564809406,18.872060844539643,55.34019347849259,0.0,0.4636551964455826,36.46813263395295,36.93178783039853,39937.06910014433,32119.42430517392,7817.644794950417,2.0084598983966367e-08,0.0,9.9194288924162e-06,2548127731.822707,73226.72032859118,0.0,23925.469274491243,FIRST_PASSAGE
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,18.625587472631764,18.625587472631764,19.121449011205048,52.048789271240196,0.0,0.4958615385732834,32.92734026003515,33.42320179860843,33669.96805349402,24492.934043293983,9171.83789473117,5.196115468851531,0.0,8.519752766784273e-06,2615733799.355294,78830.11435175681,0.0,20018.677199104197,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.021208134386258,5.021208134386258,5.021243575140266,5.021450505707739,0.0,3.544075400796487e-05,0.00020693056747322913,0.000242371321481194,14.937472748265114,14.937472748265114,2.316573361185838e-40,0.0,0.0,1.0033360917316306e-06,75126102.63917185,2.2640100382067108e-39,0.0,62591.9913602161,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,14.949470354542052,14.949470354542052,15.040139046712948,22.517480672526357,0.0,0.09066869217089568,7.477341625813409,7.568010317984305,7205.9916463499585,7205.991643288428,3.061530081911662e-06,3.609557097661309e-11,0.0,2.6093652222649293e-06,1650057844.3176188,3.025954136399671e-05,0.0,9714.992845657194,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,17.82590386219213,17.82590386219213,18.295159834524668,39.91344406017547,0.0,0.4692559723325367,21.618284225650804,22.08754019798334,22431.364440145255,22351.57676350884,79.78767663643008,1.0112444215761262e-10,0.0,6.009755712970582e-06,2294911052.1272893,788.5959555800639,0.0,16093.640405081676,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,19.143893235751637,19.143893235751637,19.927846349737226,73.37340999542697,0.0,0.7839531139855893,53.445563645689745,54.229516759675334,72921.32115945805,65449.85533286865,7471.465826589457,4.2186343656272815e-10,0.0,1.7286035842837562e-05,2747450649.613377,73805.8202960808,0.0,38670.47563676088,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,19.914241248520455,19.914241248520455,20.930966432316605,73.1923072988219,0.0,1.0167251837961508,52.26134086650529,53.27806605030145,65029.15351984521,54023.824078317135,11005.329441528113,2.7664270876789345e-10,0.0,1.5523422069352105e-05,3059986329.6550813,104725.36966344118,0.0,31182.04965881642,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,20.422842219844743,20.422842219844743,21.61429146374056,70.39050357236934,0.0,1.1914492438958177,48.77621210862878,49.9676613525246,55977.93123725433,41950.08737657212,14027.753078195012,0.09078248718470405,0.0,1.3501948401953447e-05,3237810402.321785,121131.4271220676,0.0,25632.548265422924,FIRST_PASSAGE
P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,20.784575062795717,20.784575062795717,22.11109142707253,67.71475932718417,0.0,1.326516364276813,45.60366790011164,46.93018426438845,49373.35117685657,29504.01199784203,16761.605380090572,3107.7337989239827,0.0,1.202690069463997e-05,3362436965.088248,129684.14333401882,0.0,21986.315514380956,FIRST_PASSAGE
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,3.846524941080157,3.846524941080157,3.8465391208598105,3.762515660410534,0.0,1.4179779653566982e-05,-0.08402346044927667,-0.0840092806696231,0.00325124106243055,0.00325124106243055,2.0585531788251028e-46,0.0,0.0,1.0000007261227256e-06,1108349.8885915785,1.8203621189601657e-45,0.0,96374.30842115823,FIRST_PASSAGE
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,19.90251972448972,19.90251972448972,21.50392846518342,53.80716642814621,0.0,1.6014087406936994,32.30323796296279,33.90464670365649,35961.513872205796,35902.54701514167,58.96685706414992,1.8107471078110393e-10,0.0,9.031539947071861e-06,3283560030.9432116,582.817037538784,0.0,16906.97581345101,FIRST_PASSAGE
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,24.59000964185401,24.59000964185401,29.01753544319836,,0.0,4.427525801344348,,,87638.74652397267,83933.36860667031,3705.377917302307,4.220765959004499e-10,0.0,2.0572982831587832e-05,2885483521.001524,36622.709476712225,0.0,43823.1502292985,RAMP_CENSORED
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,27.33368176259569,27.33368176259569,34.171195411527975,,0.0,6.837513648932287,,,82375.42672236661,72998.46048053484,9376.966241831797,3.4654590310948684e-10,0.0,1.9397488290645125e-05,2991668275.3887577,92558.89972276706,0.0,39853.308902938166,RAMP_CENSORED
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,29.286473260727977,29.286473260727977,38.1353099388884,,0.0,8.84883667816042,,,73404.43560612472,59803.804484808985,13600.63112131471,1.2694272317613441e-09,0.0,1.739393321865994e-05,3328950214.367247,126237.76301976858,0.0,32117.505063521854,RAMP_CENSORED
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,30.80569815346777,30.80569815346777,41.3514797189267,,0.0,10.545781565458928,,,66368.0406024149,47499.98044915303,18843.207333592953,24.852819669021088,0.0,1.5822445217445656e-05,3653564844.08301,154501.30863293458,0.0,26620.831450379996,RAMP_CENSORED
P40_TJBSV2_S_000589,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,32.04903411870749,32.04903411870749,44.04506946120238,,0.0,11.996035342494892,,,61789.215476288606,18279.760244341873,23940.95230039089,19568.50293155586,0.0,1.479982372709837e-05,3891687771.6654997,171372.54865240224,0.0,23377.13240038448,RAMP_CENSORED
