candidate_id,process,temperature_K,stress_Pa,G_eV
P25_TJBS_S_064760,emission,750,30000000000.0,0.029089579679896782
P25_TJBS_S_064760,cleavage,900,0.0,2.3270628070940296
P25_TJBS_S_064760,cleavage,900,1503032229.0514333,1.7545228444555903
P25_TJBS_S_064760,cleavage,900,4177450406.905994,1.1338076548966927
P25_TJBS_S_064760,cleavage,900,4207016993.423555,1.1299997095368153
P25_TJBS_S_064760,cleavage,900,4472604773.150552,1.0963780934084482
P25_TJBS_S_064760,cleavage,900,4520440812.817024,1.0904389868812885
P25_TJBS_S_064760,cleavage,900,6770876039.721765,0.8583554388075163
P25_TJBS_S_064760,cleavage,900,7177980786.738352,0.826721867250812
P25_TJBS_S_064760,cleavage,900,15000000000.0,0.6076786104544477
P25_TJBS_S_064760,cleavage,900,30000000000.0,0.5982973360329016
P25_TJBS_S_064760,emission,900,0.0,1.2772894619080095
P25_TJBS_S_064760,emission,900,1503032229.0514333,0.953931234411032
P25_TJBS_S_064760,emission,900,4177450406.905994,0.11185093083069336
P25_TJBS_S_064760,emission,900,4207016993.423555,0.10834690715778947
P25_TJBS_S_064760,emission,900,4472604773.150552,0.08159270507568026
P25_TJBS_S_064760,emission,900,4520440812.817024,0.07760019421734923
P25_TJBS_S_064760,emission,900,6770876039.721765,0.023562133721655276
P25_TJBS_S_064760,emission,900,7177980786.738352,0.023091234605561617
P25_TJBS_S_064760,emission,900,15000000000.0,0.022810793903227995
P25_TJBS_S_064760,emission,900,30000000000.0,0.02281079390322799
P25_TJBS_S_064760,cleavage,1050,0.0,2.5157693580860547
P25_TJBS_S_064760,cleavage,1050,1503032229.0514333,1.9791024900245435
P25_TJBS_S_064760,cleavage,1050,4177450406.905994,1.3112465956043646
P25_TJBS_S_064760,cleavage,1050,4207016993.423555,1.3065377820113362
P25_TJBS_S_064760,cleavage,1050,4472604773.150552,1.2649621006181733
P25_TJBS_S_064760,cleavage,1050,4520440812.817024,1.25761794441252
P25_TJBS_S_064760,cleavage,1050,6770876039.721765,0.9706290140032846
P25_TJBS_S_064760,cleavage,1050,7177980786.738352,0.9315117006847342
P25_TJBS_S_064760,cleavage,1050,15000000000.0,0.6606480806518233
P25_TJBS_S_064760,cleavage,1050,30000000000.0,0.6490474224644571
P25_TJBS_S_064760,emission,1050,0.0,1.1914581117745078
P25_TJBS_S_064760,emission,1050,1503032229.0514333,0.888605594625063
P25_TJBS_S_064760,emission,1050,4177450406.905994,0.09992567899292418
P25_TJBS_S_064760,emission,1050,4207016993.423555,0.09664386242154871
P25_TJBS_S_064760,emission,1050,4472604773.150552,0.07158627379109572
P25_TJBS_S_064760,emission,1050,4520440812.817024,0.06784694737113214
P25_TJBS_S_064760,emission,1050,6770876039.721765,0.01723570185041052
P25_TJBS_S_064760,emission,1050,7177980786.738352,0.01679466472654842
P25_TJBS_S_064760,emission,1050,15000000000.0,0.0165320081265592
P25_TJBS_S_064760,emission,1050,30000000000.0,0.016532008126559194
P25_TJBS_S_064760,cleavage,1200,0.0,2.7044759090780794
P25_TJBS_S_064760,cleavage,1200,1503032229.0514333,2.203682135593497
P25_TJBS_S_064760,cleavage,1200,4177450406.905994,1.4886855363120364
P25_TJBS_S_064760,cleavage,1200,4207016993.423555,1.483075854485857
P25_TJBS_S_064760,cleavage,1200,4472604773.150552,1.4335461078278984
P25_TJBS_S_064760,cleavage,1200,4520440812.817024,1.4247969019437514
P25_TJBS_S_064760,cleavage,1200,6770876039.721765,1.082902589199053
P25_TJBS_S_064760,cleavage,1200,7177980786.738352,1.0363015341186568
P25_TJBS_S_064760,cleavage,1200,15000000000.0,0.7136175508491992
P25_TJBS_S_064760,cleavage,1200,30000000000.0,0.6997975088960127
P25_TJBS_S_064760,emission,1200,0.0,1.1056267616410058
P25_TJBS_S_064760,emission,1200,1503032229.0514333,0.8232799548390939
P25_TJBS_S_064760,emission,1200,4177450406.905994,0.088000427155155
P25_TJBS_S_064760,emission,1200,4207016993.423555,0.08494081768530792
P25_TJBS_S_064760,emission,1200,4472604773.150552,0.061579842506511176
P25_TJBS_S_064760,emission,1200,4520440812.817024,0.058093700524915054
P25_TJBS_S_064760,emission,1200,6770876039.721765,0.010909269979165755
P25_TJBS_S_064760,emission,1200,7177980786.738352,0.010498094847535215
P25_TJBS_S_064760,emission,1200,15000000000.0,0.010253222349890408
P25_TJBS_S_064760,emission,1200,30000000000.0,0.0102532223498904
P40_TJBS_S_037582,cleavage,300,0.0,1.5725068636238575
P40_TJBS_S_037582,cleavage,300,2250645448.704159,0.8564295870690809
P40_TJBS_S_037582,cleavage,300,4177450407.1187816,0.4291102103570957
P40_TJBS_S_037582,cleavage,300,4472604773.364437,0.4262733972135022
P40_TJBS_S_037582,cleavage,300,4520440813.031088,0.4258211950333739
P40_TJBS_S_037582,cleavage,300,5056813544.51853,0.4209176455916715
P40_TJBS_S_037582,cleavage,300,6895645052.032484,0.40694455998366075
P40_TJBS_S_037582,cleavage,300,7177980786.738352,0.4052218395889557
P40_TJBS_S_037582,cleavage,300,15000000000.0,0.3876765238014281
P40_TJBS_S_037582,cleavage,300,30000000000.0,0.3870103839635325
P40_TJBS_S_037582,emission,300,0.0,1.6206148624420167
P40_TJBS_S_037582,emission,300,2250645448.704159,0.8242081705918203
P40_TJBS_S_037582,emission,300,4177450407.1187816,0.15955193814964527
P40_TJBS_S_037582,emission,300,4472604773.364437,0.12161843019098258
P40_TJBS_S_037582,emission,300,4520440813.031088,0.11661318158046721
P40_TJBS_S_037582,emission,300,5056813544.51853,0.07736671107824425
P40_TJBS_S_037582,emission,300,6895645052.032484,0.04862716328148873
P40_TJBS_S_037582,emission,300,7177980786.738352,0.04827751412161442
P40_TJBS_S_037582,emission,300,15000000000.0,0.04792593700990317
P40_TJBS_S_037582,emission,300,30000000000.0,0.04792593700990316
P40_TJBS_S_037582,cleavage,450,0.0,1.9002074904061983
P40_TJBS_S_037582,cleavage,450,2250645448.704159,1.1924726796779175
P40_TJBS_S_037582,cleavage,450,4177450407.1187816,0.7039515975458787
P40_TJBS_S_037582,cleavage,450,4472604773.364437,0.6834014437970795
P40_TJBS_S_037582,cleavage,450,4520440813.031088,0.6801256466765799
P40_TJBS_S_037582,cleavage,450,5056813544.51853,0.6446038516759489
P40_TJBS_S_037582,cleavage,450,6895645052.032484,0.5433814436233642
P40_TJBS_S_037582,cleavage,450,7177980786.738352,0.530901887450505
P40_TJBS_S_037582,cleavage,450,15000000000.0,0.40380189222551266
P40_TJBS_S_037582,cleavage,450,30000000000.0,0.39897630964603614
P40_TJBS_S_037582,emission,450,0.0,1.2733055616226792
P40_TJBS_S_037582,emission,450,2250645448.704159,0.6257350413210291
P40_TJBS_S_037582,emission,450,4177450407.1187816,0.08529284430182829
P40_TJBS_S_037582,emission,450,4472604773.364437,0.05444852601943172
P40_TJBS_S_037582,emission,450,4520440813.031088,0.050378681453685376
P40_TJBS_S_037582,emission,450,5056813544.51853,0.01846677314954419
P40_TJBS_S_037582,emission,450,6895645052.032484,-0.004901794832654301
P40_TJBS_S_037582,emission,450,7177980786.738352,-0.005186099937947698
P40_TJBS_S_037582,emission,450,15000000000.0,-0.005471972690508434
P40_TJBS_S_037582,emission,450,30000000000.0,-0.005471972690508441
P40_TJBS_S_037582,cleavage,600,0.0,2.227908117188539
P40_TJBS_S_037582,cleavage,600,2250645448.704159,1.5285157722867542
P40_TJBS_S_037582,cleavage,600,4177450407.1187816,0.9787929847346617
P40_TJBS_S_037582,cleavage,600,4472604773.364437,0.9405294903806566
P40_TJBS_S_037582,cleavage,600,4520440813.031088,0.9344300983197859
P40_TJBS_S_037582,cleavage,600,5056813544.51853,0.8682900577602264
P40_TJBS_S_037582,cleavage,600,6895645052.032484,0.6798183272630676
P40_TJBS_S_037582,cleavage,600,7177980786.738352,0.6565819353120543
P40_TJBS_S_037582,cleavage,600,15000000000.0,0.4199272606495972
P40_TJBS_S_037582,cleavage,600,30000000000.0,0.41094223532853974
P40_TJBS_S_037582,emission,600,0.0,0.9259962608033417
P40_TJBS_S_037582,emission,600,2250645448.704159,0.42726191205023795
P40_TJBS_S_037582,emission,600,4177450407.1187816,0.01103375045401131
P40_TJBS_S_037582,emission,600,4472604773.364437,-0.012721378152119142
P40_TJBS_S_037582,emission,600,4520440813.031088,-0.01585581867309646
P40_TJBS_S_037582,emission,600,5056813544.51853,-0.04043316477915587
P40_TJBS_S_037582,emission,600,6895645052.032484,-0.05843075294679733
P40_TJBS_S_037582,emission,600,7177980786.738352,-0.05864971399750982
P40_TJBS_S_037582,emission,600,15000000000.0,-0.05886988239092004
P40_TJBS_S_037582,emission,600,30000000000.0,-0.058869882390920045
P40_TJBS_S_037582,cleavage,750,0.0,2.55560874397088
P40_TJBS_S_037582,cleavage,750,2250645448.704159,1.8645588648955909
P40_TJBS_S_037582,cleavage,750,4177450407.1187816,1.2536343719234446
P40_TJBS_S_037582,cleavage,750,4472604773.364437,1.1976575369642337
P40_TJBS_S_037582,cleavage,750,4520440813.031088,1.1887345499629918
P40_TJBS_S_037582,cleavage,750,5056813544.51853,1.0919762638445039
P40_TJBS_S_037582,cleavage,750,6895645052.032484,0.816255210902771
P40_TJBS_S_037582,cleavage,750,7177980786.738352,0.7822619831736036
P40_TJBS_S_037582,cleavage,750,15000000000.0,0.43605262907368175
P40_TJBS_S_037582,cleavage,750,30000000000.0,0.4229081610110434
P40_TJBS_S_037582,emission,750,0.0,0.5786869599840043
P40_TJBS_S_037582,emission,750,2250645448.704159,0.2287887827794467
P40_TJBS_S_037582,emission,750,4177450407.1187816,-0.0632253433938057
P40_TJBS_S_037582,emission,750,4472604773.364437,-0.07989128232367003
P40_TJBS_S_037582,emission,750,4520440813.031088,-0.08209031879987833
P40_TJBS_S_037582,emission,750,5056813544.51853,-0.09933310270785595
P40_TJBS_S_037582,emission,750,6895645052.032484,-0.11195971106094035
P40_TJBS_S_037582,emission,750,7177980786.738352,-0.11211332805707193
P40_TJBS_S_037582,emission,750,15000000000.0,-0.11226779209133167
P40_TJBS_S_037582,emission,750,30000000000.0,-0.11226779209133167
P40_TJBS_S_037582,cleavage,900,0.0,2.8833093707532207
P40_TJBS_S_037582,cleavage,900,2250645448.704159,2.200601957504427
P40_TJBS_S_037582,cleavage,900,4177450407.1187816,1.5284757591122275
P40_TJBS_S_037582,cleavage,900,4472604773.364437,1.454785583547811
P40_TJBS_S_037582,cleavage,900,4520440813.031088,1.4430390016061978
P40_TJBS_S_037582,cleavage,900,5056813544.51853,1.315662469928781
P40_TJBS_S_037582,cleavage,900,6895645052.032484,0.9526920945424744
P40_TJBS_S_037582,cleavage,900,7177980786.738352,0.9079420310351529
P40_TJBS_S_037582,cleavage,900,15000000000.0,0.4521779974977663
P40_TJBS_S_037582,cleavage,900,30000000000.0,0.434874086693547
P40_TJBS_S_037582,emission,900,0.0,0.2313776591646668
P40_TJBS_S_037582,emission,900,2250645448.704159,0.030315653508655616
P40_TJBS_S_037582,emission,900,4177450407.1187816,-0.13748443724162265
P40_TJBS_S_037582,emission,900,4472604773.364437,-0.14706118649522087
P40_TJBS_S_037582,emission,900,4520440813.031088,-0.14832481892666013
P40_TJBS_S_037582,emission,900,5056813544.51853,-0.158233040636556
P40_TJBS_S_037582,emission,900,6895645052.032484,-0.1654886691750834
P40_TJBS_S_037582,emission,900,7177980786.738352,-0.16557694211663404
P40_TJBS_S_037582,emission,900,15000000000.0,-0.16566570179174325
P40_TJBS_S_037582,emission,900,30000000000.0,-0.16566570179174325
P40_TJBS_S_037582,cleavage,1050,0.0,3.2110099975355615
P40_TJBS_S_037582,cleavage,1050,2250645448.704159,2.536645050113264
P40_TJBS_S_037582,cleavage,1050,4177450407.1187816,1.8033171463010105
P40_TJBS_S_037582,cleavage,1050,4472604773.364437,1.711913630131388
P40_TJBS_S_037582,cleavage,1050,4520440813.031088,1.6973434532494036
P40_TJBS_S_037582,cleavage,1050,5056813544.51853,1.5393486760130584
P40_TJBS_S_037582,cleavage,1050,6895645052.032484,1.0891289781821778
P40_TJBS_S_037582,cleavage,1050,7177980786.738352,1.033622078896702
P40_TJBS_S_037582,cleavage,1050,15000000000.0,0.46830336592185084
P40_TJBS_S_037582,cleavage,1050,30000000000.0,0.44684001237605064
P40_TJBS_S_037582,emission,1050,0.0,-0.11593164165467051
P40_TJBS_S_037582,emission,1050,2250645448.704159,-0.16815747576213547
P40_TJBS_S_037582,emission,1050,4177450407.1187816,-0.21174353108943963
P40_TJBS_S_037582,emission,1050,4472604773.364437,-0.2142310906667717
P40_TJBS_S_037582,emission,1050,4520440813.031088,-0.21455931905344197
P40_TJBS_S_037582,emission,1050,5056813544.51853,-0.217132978565256
P40_TJBS_S_037582,emission,1050,6895645052.032484,-0.21901762728922639
P40_TJBS_S_037582,emission,1050,7177980786.738352,-0.21904055617619617
P40_TJBS_S_037582,emission,1050,15000000000.0,-0.21906361149215486
P40_TJBS_S_037582,emission,1050,30000000000.0,-0.21906361149215486
P40_TJBS_S_037582,cleavage,1200,0.0,3.5387106243179027
P40_TJBS_S_037582,cleavage,1200,2250645448.704159,2.8726881427221005
P40_TJBS_S_037582,cleavage,1200,4177450407.1187816,2.078158533489794
P40_TJBS_S_037582,cleavage,1200,4472604773.364437,1.9690416767149652
P40_TJBS_S_037582,cleavage,1200,4520440813.031088,1.9516479048926099
P40_TJBS_S_037582,cleavage,1200,5056813544.51853,1.763034882097336
P40_TJBS_S_037582,cleavage,1200,6895645052.032484,1.2255658618218814
P40_TJBS_S_037582,cleavage,1200,7177980786.738352,1.1593021267582515
P40_TJBS_S_037582,cleavage,1200,15000000000.0,0.4844287343459355
P40_TJBS_S_037582,cleavage,1200,30000000000.0,0.45880593805855424
P40_TJBS_S_037582,emission,1200,0.0,-0.46324094247400804
P40_TJBS_S_037582,emission,1200,2250645448.704159,-0.3666306050329269
P40_TJBS_S_037582,emission,1200,4177450407.1187816,-0.2860026249372567
P40_TJBS_S_037582,emission,1200,4472604773.364437,-0.28140099483832265
P40_TJBS_S_037582,emission,1200,4520440813.031088,-0.28079381918022384
P40_TJBS_S_037582,emission,1200,5056813544.51853,-0.2760329164939561
P40_TJBS_S_037582,emission,1200,6895645052.032484,-0.2725465854033694
P40_TJBS_S_037582,emission,1200,7177980786.738352,-0.2725041702357583
P40_TJBS_S_037582,emission,1200,15000000000.0,-0.2724615211925665
P40_TJBS_S_037582,emission,1200,30000000000.0,-0.2724615211925665
P40_TJBS_S_040211,cleavage,300,0.0,1.2554588513448834
P40_TJBS_S_040211,cleavage,300,521322473.2798717,0.7532210086872473
P40_TJBS_S_040211,cleavage,300,4177450407.1187816,0.4291102103571073
P40_TJBS_S_040211,cleavage,300,4472604773.364437,0.4262733972135025
P40_TJBS_S_040211,cleavage,300,4520440813.031088,0.425821195033374
P40_TJBS_S_040211,cleavage,300,5056813544.51853,0.4209176455916715
P40_TJBS_S_040211,cleavage,300,6895645052.032484,0.40694455998366075
P40_TJBS_S_040211,cleavage,300,7177980786.738352,0.4052218395889557
P40_TJBS_S_040211,cleavage,300,15000000000.0,0.3876765238014281
P40_TJBS_S_040211,cleavage,300,30000000000.0,0.3870103839635325
P40_TJBS_S_040211,emission,300,0.0,1.6206148624420167
P40_TJBS_S_040211,emission,300,521322473.2798717,1.5725183997446741
P40_TJBS_S_040211,emission,300,4177450407.1187816,0.15955193814964527
P40_TJBS_S_040211,emission,300,4472604773.364437,0.12161843019098258
P40_TJBS_S_040211,emission,300,4520440813.031088,0.11661318158046721
P40_TJBS_S_040211,emission,300,5056813544.51853,0.07736671107824425
P40_TJBS_S_040211,emission,300,6895645052.032484,0.04862716328148873
P40_TJBS_S_040211,emission,300,7177980786.738352,0.04827751412161442
P40_TJBS_S_040211,emission,300,15000000000.0,0.04792593700990317
P40_TJBS_S_040211,emission,300,30000000000.0,0.04792593700990316
P40_TJBS_S_040211,cleavage,450,0.0,1.8861826260692656
P40_TJBS_S_040211,cleavage,450,521322473.2798717,1.3984256570806783
P40_TJBS_S_040211,cleavage,450,4177450407.1187816,0.8371073652301608
P40_TJBS_S_040211,cleavage,450,4472604773.364437,0.8123717753164122
P40_TJBS_S_040211,cleavage,450,4520440813.031088,0.8084287987721119
P40_TJBS_S_040211,cleavage,450,5056813544.51853,0.7656723033767034
P40_TJBS_S_040211,cleavage,450,6895645052.032484,0.6438339947063336
P40_TJBS_S_040211,cleavage,450,7177980786.738352,0.6288127356164674
P40_TJBS_S_040211,cleavage,450,15000000000.0,0.47582636878176027
P40_TJBS_S_040211,cleavage,450,30000000000.0,0.4700179630033956
P40_TJBS_S_040211,emission,450,0.0,0.6176371110494561
P40_TJBS_S_040211,emission,450,521322473.2798717,0.5984078630540663
P40_TJBS_S_040211,emission,450,4177450407.1187816,0.03349558103960806
P40_TJBS_S_040211,emission,450,4472604773.364437,0.018329541980512856
P40_TJBS_S_040211,emission,450,4520440813.031088,0.016328414217420664
P40_TJBS_S_040211,emission,450,5056813544.51853,0.0006374450295205253
P40_TJBS_S_040211,emission,450,6895645052.032484,-0.010852794810710012
P40_TJBS_S_040211,emission,450,7177980786.738352,-0.010992586596415985
P40_TJBS_S_040211,emission,450,15000000000.0,-0.011133149188578752
P40_TJBS_S_040211,emission,450,30000000000.0,-0.011133149188578759
P40_TJBS_S_040211,cleavage,600,0.0,2.5169064007936477
P40_TJBS_S_040211,cleavage,600,521322473.2798717,2.0436303054741094
P40_TJBS_S_040211,cleavage,600,4177450407.1187816,1.2451045201032143
P40_TJBS_S_040211,cleavage,600,4472604773.364437,1.198470153419322
P40_TJBS_S_040211,cleavage,600,4520440813.031088,1.19103640251085
P40_TJBS_S_040211,cleavage,600,5056813544.51853,1.1104269611617354
P40_TJBS_S_040211,cleavage,600,6895645052.032484,0.8807234294290066
P40_TJBS_S_040211,cleavage,600,7177980786.738352,0.8524036316439793
P40_TJBS_S_040211,cleavage,600,15000000000.0,0.5639762137620925
P40_TJBS_S_040211,cleavage,600,30000000000.0,0.5530255420432587
P40_TJBS_S_040211,emission,600,0.0,-0.38534064034310456
P40_TJBS_S_040211,emission,600,521322473.2798717,-0.3757026736365414
P40_TJBS_S_040211,emission,600,4177450407.1187816,-0.09256077607042915
P40_TJBS_S_040211,emission,600,4472604773.364437,-0.08495934622995686
P40_TJBS_S_040211,emission,600,4520440813.031088,-0.08395635314562588
P40_TJBS_S_040211,emission,600,5056813544.51853,-0.0760918210192032
P40_TJBS_S_040211,emission,600,6895645052.032484,-0.07033275290290875
P40_TJBS_S_040211,emission,600,7177980786.738352,-0.07026268731444639
P40_TJBS_S_040211,emission,600,15000000000.0,-0.07019223538706068
P40_TJBS_S_040211,emission,600,30000000000.0,-0.07019223538706068
P40_TJBS_S_040211,cleavage,750,0.0,3.14763017551803
P40_TJBS_S_040211,cleavage,750,521322473.2798717,2.6888349538675405
P40_TJBS_S_040211,cleavage,750,4177450407.1187816,1.6531016749762677
P40_TJBS_S_040211,cleavage,750,4472604773.364437,1.5845685315222315
P40_TJBS_S_040211,cleavage,750,4520440813.031088,1.5736440062495878
P40_TJBS_S_040211,cleavage,750,5056813544.51853,1.4551816189467675
P40_TJBS_S_040211,cleavage,750,6895645052.032484,1.1176128641516794
P40_TJBS_S_040211,cleavage,750,7177980786.738352,1.075994527671491
P40_TJBS_S_040211,cleavage,750,15000000000.0,0.6521260587424247
P40_TJBS_S_040211,cleavage,750,30000000000.0,0.6360331210831218
P40_TJBS_S_040211,emission,750,0.0,-1.3883183917356652
P40_TJBS_S_040211,emission,750,521322473.2798717,-1.349813210327149
P40_TJBS_S_040211,emission,750,4177450407.1187816,-0.21861713318046636
P40_TJBS_S_040211,emission,750,4472604773.364437,-0.1882482344404266
P40_TJBS_S_040211,emission,750,4520440813.031088,-0.18424112050867245
P40_TJBS_S_040211,emission,750,5056813544.51853,-0.1528210870679269
P40_TJBS_S_040211,emission,750,6895645052.032484,-0.1298127109951075
P40_TJBS_S_040211,emission,750,7177980786.738352,-0.1295327880324768
P40_TJBS_S_040211,emission,750,15000000000.0,-0.12925132158554262
P40_TJBS_S_040211,emission,750,30000000000.0,-0.12925132158554262
P40_TJBS_S_040211,cleavage,900,0.0,3.778353950242412
P40_TJBS_S_040211,cleavage,900,521322473.2798717,3.334039602260971
P40_TJBS_S_040211,cleavage,900,4177450407.1187816,2.061098829849321
P40_TJBS_S_040211,cleavage,900,4472604773.364437,1.9706669096251415
P40_TJBS_S_040211,cleavage,900,4520440813.031088,1.9562516099883256
P40_TJBS_S_040211,cleavage,900,5056813544.51853,1.7999362767317995
P40_TJBS_S_040211,cleavage,900,6895645052.032484,1.3545022988743525
P40_TJBS_S_040211,cleavage,900,7177980786.738352,1.2995854236990028
P40_TJBS_S_040211,cleavage,900,15000000000.0,0.7402759037227569
P40_TJBS_S_040211,cleavage,900,30000000000.0,0.7190407001229849
P40_TJBS_S_040211,emission,900,0.0,-2.391296143128226
P40_TJBS_S_040211,emission,900,521322473.2798717,-2.3239237470177567
P40_TJBS_S_040211,emission,900,4177450407.1187816,-0.34467349029050354
P40_TJBS_S_040211,emission,900,4472604773.364437,-0.2915371226508963
P40_TJBS_S_040211,emission,900,4520440813.031088,-0.28452588787171895
P40_TJBS_S_040211,emission,900,5056813544.51853,-0.22955035311665065
P40_TJBS_S_040211,emission,900,6895645052.032484,-0.18929266908730624
P40_TJBS_S_040211,emission,900,7177980786.738352,-0.18880288875050721
P40_TJBS_S_040211,emission,900,15000000000.0,-0.18831040778402452
P40_TJBS_S_040211,emission,900,30000000000.0,-0.18831040778402452
P40_TJBS_S_040211,cleavage,1050,0.0,4.409077724966794
P40_TJBS_S_040211,cleavage,1050,521322473.2798717,3.9792442506544017
P40_TJBS_S_040211,cleavage,1050,4177450407.1187816,2.4690959847223746
P40_TJBS_S_040211,cleavage,1050,4472604773.364437,2.356765287728051
P40_TJBS_S_040211,cleavage,1050,4520440813.031088,2.3388592137270634
P40_TJBS_S_040211,cleavage,1050,5056813544.51853,2.1446909345168312
P40_TJBS_S_040211,cleavage,1050,6895645052.032484,1.5913917335970253
P40_TJBS_S_040211,cleavage,1050,7177980786.738352,1.5231763197265145
P40_TJBS_S_040211,cleavage,1050,15000000000.0,0.828425748703089
P40_TJBS_S_040211,cleavage,1050,30000000000.0,0.802048279162848
P40_TJBS_S_040211,emission,1050,0.0,-3.394273894520786
P40_TJBS_S_040211,emission,1050,521322473.2798717,-3.298034283708364
P40_TJBS_S_040211,emission,1050,4177450407.1187816,-0.4707298474005407
P40_TJBS_S_040211,emission,1050,4472604773.364437,-0.394826010861366
P40_TJBS_S_040211,emission,1050,4520440813.031088,-0.38481065523476543
P40_TJBS_S_040211,emission,1050,5056813544.51853,-0.3062796191653743
P40_TJBS_S_040211,emission,1050,6895645052.032484,-0.24877262717950496
P40_TJBS_S_040211,emission,1050,7177980786.738352,-0.24807298946853762
P40_TJBS_S_040211,emission,1050,15000000000.0,-0.2473694939825064
P40_TJBS_S_040211,emission,1050,30000000000.0,-0.2473694939825064
P40_TJBS_S_040211,cleavage,1200,0.0,5.039801499691176
P40_TJBS_S_040211,cleavage,1200,521322473.2798717,4.624448899047833
P40_TJBS_S_040211,cleavage,1200,4177450407.1187816,2.8770931395954285
P40_TJBS_S_040211,cleavage,1200,4472604773.364437,2.742863665830961
P40_TJBS_S_040211,cleavage,1200,4520440813.031088,2.721466817465801
P40_TJBS_S_040211,cleavage,1200,5056813544.51853,2.4894455923018635
P40_TJBS_S_040211,cleavage,1200,6895645052.032484,1.8282811683196982
P40_TJBS_S_040211,cleavage,1200,7177980786.738352,1.7467672157540264
P40_TJBS_S_040211,cleavage,1200,15000000000.0,0.9165755936834212
P40_TJBS_S_040211,cleavage,1200,30000000000.0,0.8850558582027112
P40_TJBS_S_040211,emission,1200,0.0,-4.397251645913347
P40_TJBS_S_040211,emission,1200,521322473.2798717,-4.272144820398972
P40_TJBS_S_040211,emission,1200,4177450407.1187816,-0.596786204510578
P40_TJBS_S_040211,emission,1200,4472604773.364437,-0.49811489907183576
P40_TJBS_S_040211,emission,1200,4520440813.031088,-0.48509542259781213
P40_TJBS_S_040211,emission,1200,5056813544.51853,-0.38300888521409804
P40_TJBS_S_040211,emission,1200,6895645052.032484,-0.3082525852717037
P40_TJBS_S_040211,emission,1200,7177980786.738352,-0.307343090186568
P40_TJBS_S_040211,emission,1200,15000000000.0,-0.3064285801809884
P40_TJBS_S_040211,emission,1200,30000000000.0,-0.3064285801809884
P40_TJBS_S_008683,cleavage,300,0.0,1.4472347553819418
P40_TJBS_S_008683,cleavage,300,631405236.8352184,0.8232193987890528
P40_TJBS_S_008683,cleavage,300,4177450407.1187816,0.4291102103570965
P40_TJBS_S_008683,cleavage,300,4472604773.364437,0.4262733972135022
P40_TJBS_S_008683,cleavage,300,4520440813.031088,0.4258211950333739
P40_TJBS_S_008683,cleavage,300,5056813544.51853,0.4209176455916715
P40_TJBS_S_008683,cleavage,300,6895645052.032484,0.40694455998366075
P40_TJBS_S_008683,cleavage,300,7177980786.738352,0.4052218395889557
P40_TJBS_S_008683,cleavage,300,15000000000.0,0.3876765238014281
P40_TJBS_S_008683,cleavage,300,30000000000.0,0.3870103839635325
P40_TJBS_S_008683,emission,300,0.0,1.6206148624420167
P40_TJBS_S_008683,emission,300,631405236.8352184,1.548765526833861
P40_TJBS_S_008683,emission,300,4177450407.1187816,0.15955193814964527
P40_TJBS_S_008683,emission,300,4472604773.364437,0.12161843019098258
P40_TJBS_S_008683,emission,300,4520440813.031088,0.11661318158046721
P40_TJBS_S_008683,emission,300,5056813544.51853,0.07736671107824425
P40_TJBS_S_008683,emission,300,6895645052.032484,0.04862716328148873
P40_TJBS_S_008683,emission,300,7177980786.738352,0.04827751412161442
P40_TJBS_S_008683,emission,300,15000000000.0,0.04792593700990317
P40_TJBS_S_008683,emission,300,30000000000.0,0.04792593700990316
P40_TJBS_S_008683,cleavage,450,0.0,1.6600318590922623
P40_TJBS_S_008683,cleavage,450,631405236.8352184,1.0326513658437395
P40_TJBS_S_008683,cleavage,450,4177450407.1187816,0.5800876982427796
P40_TJBS_S_008683,cleavage,450,4472604773.364437,0.5720720361316771
P40_TJBS_S_008683,cleavage,450,4520440813.031088,0.5707942995666173
P40_TJBS_S_008683,cleavage,450,5056813544.51853,0.556938894405889
P40_TJBS_S_008683,cleavage,450,6895645052.032484,0.517456726489312
P40_TJBS_S_008683,cleavage,450,7177980786.738352,0.5125890302763823
P40_TJBS_S_008683,cleavage,450,15000000000.0,0.46301321549175123
P40_TJBS_S_008683,cleavage,450,30000000000.0,0.46113097947935344
P40_TJBS_S_008683,emission,450,0.0,0.649503439010819
P40_TJBS_S_008683,emission,450,631405236.8352184,0.615541428505586
P40_TJBS_S_008683,emission,450,4177450407.1187816,-0.04111720436213662
P40_TJBS_S_008683,emission,450,4472604773.364437,-0.05904775563150984
P40_TJBS_S_008683,emission,450,4520440813.031088,-0.06141365511342975
P40_TJBS_S_008683,emission,450,5056813544.51853,-0.07996482238878189
P40_TJBS_S_008683,emission,450,6895645052.032484,-0.09354953846064856
P40_TJBS_S_008683,emission,450,7177980786.738352,-0.09371481192268248
P40_TJBS_S_008683,emission,450,15000000000.0,-0.09388099669614311
P40_TJBS_S_008683,emission,450,30000000000.0,-0.09388099669614311
P40_TJBS_S_008683,cleavage,600,0.0,1.8728289628025827
P40_TJBS_S_008683,cleavage,600,631405236.8352184,1.2420833328984262
P40_TJBS_S_008683,cleavage,600,4177450407.1187816,0.7310651861284627
P40_TJBS_S_008683,cleavage,600,4472604773.364437,0.7178706750498521
P40_TJBS_S_008683,cleavage,600,4520440813.031088,0.7157674040998607
P40_TJBS_S_008683,cleavage,600,5056813544.51853,0.6929601432201064
P40_TJBS_S_008683,cleavage,600,6895645052.032484,0.6279688929949631
