candidate_id,parent_id,threshold,Kdot,accessibility,quadrature,T,K_FP,status,zero_fraction,AK,ceiling_fraction,stress_cap_fraction,AT,sensitivity_definition
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,LN2,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1100.0,17.169887555414995,FIRST_PASSAGE,5.9535043391702205e-43,64.77298176583649,0.0,0.0,-2.7778659188363894,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,LN2,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1125.0,17.18612185146189,FIRST_PASSAGE,5.931811090874489e-43,65.22029036199741,0.0,0.0,-2.692320469335859,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,LN2,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1150.0,17.201435995488293,FIRST_PASSAGE,5.911056414538101e-43,65.64817381123375,0.0,0.0,-2.615169525563579,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,LN2,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1175.0,17.21592988664564,FIRST_PASSAGE,5.891190902642835e-43,66.06388210611502,0.0,0.0,-2.547696620743052,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,LN2,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1200.0,17.229700702767637,FIRST_PASSAGE,5.872171253019585e-43,66.47621466530221,0.0,0.0,-2.5246397069791207,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,300.0,2.713880817529916,FIRST_PASSAGE,1.1321846735533438e-41,24.18183174283316,0.0,0.0,-207.35616272588555,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,325.0,5.391026367593445,FIRST_PASSAGE,2.12161544332024e-41,6.356164299446399,0.0,0.0,-50.1557547677841,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,350.0,9.231138566624285,FIRST_PASSAGE,3.455715248821253e-41,14.42650484631869,0.0,0.0,-69.95750492403094,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,375.0,11.050251518694816,FIRST_PASSAGE,3.961296171001366e-41,21.046158936471798,0.0,0.0,-42.40770454575947,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,400.0,12.142975272683918,FIRST_PASSAGE,4.1910700931568866e-41,26.209236761468922,0.0,0.0,-31.717089376934393,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,425.0,12.881911965847342,FIRST_PASSAGE,4.299836100652088e-41,30.460342152273245,0.0,0.0,-25.58447275985564,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,450.0,13.417846770394762,FIRST_PASSAGE,4.3475082287511225e-41,34.07320156606005,0.0,0.0,-21.500723956430566,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,475.0,13.82534112452885,FIRST_PASSAGE,4.3619312662017825e-41,37.20048162580589,0.0,0.0,-18.55822661439145,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,500.0,14.14613396954425,FIRST_PASSAGE,4.3575418651823047e-41,39.95226105277419,0.0,0.0,-16.33167257449937,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,525.0,14.40539709364966,FIRST_PASSAGE,4.342304471016237e-41,42.39275642782212,0.0,0.0,-14.584035716791286,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,550.0,14.61948585535619,FIRST_PASSAGE,4.320895019728783e-41,44.58840572926635,0.0,0.0,-13.176896956126205,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,575.0,14.79922073256619,FIRST_PASSAGE,4.2960647366319356e-41,46.562285496583286,0.0,0.0,-12.014332446361191,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,600.0,14.952358232916234,FIRST_PASSAGE,4.2695570440011983e-41,48.358356062407736,0.0,0.0,-11.040695229159738,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,625.0,15.084347103960296,FIRST_PASSAGE,4.242418513625416e-41,49.98930497945667,0.0,0.0,-10.21322652616529,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,650.0,15.199414272873105,FIRST_PASSAGE,4.2153567476039354e-41,51.49773869588499,0.0,0.0,-9.50271479742876,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,675.0,15.300504193209695,FIRST_PASSAGE,4.188746229558657e-41,52.875218209164615,0.0,0.0,-8.884762599426079,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,700.0,15.390185001427382,FIRST_PASSAGE,4.162891165673783e-41,54.16907163736654,0.0,0.0,-8.343750374227815,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,725.0,15.470104803617591,FIRST_PASSAGE,4.137879793828088e-41,55.35034623782064,0.0,0.0,-7.8529791120087795,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,750.0,15.541780330715863,FIRST_PASSAGE,4.1138004237809304e-41,56.433537167952984,0.0,0.0,-7.422787515476098,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,775.0,15.606570205833075,FIRST_PASSAGE,4.0907298830668807e-41,57.460586497678946,0.0,0.0,-7.0437702701921365,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,800.0,15.665363083383228,FIRST_PASSAGE,4.068649221665096e-41,58.422667848894484,0.0,0.0,-6.696107050682115,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,825.0,15.718920323022571,FIRST_PASSAGE,4.047532774298055e-41,59.31795813451449,0.0,0.0,-6.38089761815555,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,850.0,15.767953315309793,FIRST_PASSAGE,4.0273649829498807e-41,60.16262066795563,0.0,0.0,-6.094940009033618,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,875.0,15.812982091474723,FIRST_PASSAGE,4.008101426615804e-41,60.95372365591975,0.0,0.0,-5.84123505886076,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,900.0,15.854624655532229,FIRST_PASSAGE,3.9897403605289424e-41,61.73128248074716,0.0,0.0,-5.595906446014263,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,925.0,15.892904543849673,FIRST_PASSAGE,3.9721461247885016e-41,62.409742339817434,0.0,0.0,-5.363081821286381,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,950.0,15.928507306970708,FIRST_PASSAGE,3.9553638220219663e-41,63.075197578554146,0.0,0.0,-5.1667236206316725,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,975.0,15.961630118030198,FIRST_PASSAGE,3.9393280553122615e-41,63.70811215013323,0.0,0.0,-4.977835040986177,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1000.0,15.992511872308432,FIRST_PASSAGE,3.9239951273718634e-41,64.30782694289606,0.0,0.0,-4.80508928653714,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1025.0,16.021419023779345,FIRST_PASSAGE,3.909337767375001e-41,64.88904354248267,0.0,0.0,-4.6439799432023925,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1050.0,16.048481958571244,FIRST_PASSAGE,3.895303973464329e-41,65.43818690146894,0.0,0.0,-4.481996004936018,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1075.0,16.073796375669804,FIRST_PASSAGE,3.8818412721276795e-41,65.93749191685285,0.0,0.0,-4.340778935045258,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1100.0,16.097725467123624,FIRST_PASSAGE,3.868968565040384e-41,66.44654362220366,0.0,0.0,-4.210818506567135,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1125.0,16.120194077771455,FIRST_PASSAGE,3.8566049312689324e-41,66.91126808318536,0.0,0.0,-4.074034312315652,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1150.0,16.1413721994058,FIRST_PASSAGE,3.8447341335322255e-41,67.34736932592558,0.0,0.0,-3.95827145486244,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1175.0,16.161461157050383,FIRST_PASSAGE,3.8333519491283006e-41,67.78365227239695,0.0,0.0,-3.8553140510166726,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1200.0,16.180506062581834,FIRST_PASSAGE,3.822421197405259e-41,68.20845661629309,0.0,0.0,-3.8155594716957664,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,300.0,3.03708398568709,FIRST_PASSAGE,1.2670195089918763e-42,17.02915924273671,0.0,0.0,-191.88141563537084,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,325.0,7.484275806223772,FIRST_PASSAGE,2.9454048357104725e-42,8.068922845046753,0.0,0.0,-64.03230478375053,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,350.0,10.721716354493404,FIRST_PASSAGE,4.013719264676605e-42,16.291953758932177,0.0,0.0,-54.76755374187637,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,375.0,12.28726355552199,FIRST_PASSAGE,4.404740470588211e-42,22.287341309222523,0.0,0.0,-34.57894005292616,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,400.0,13.23812415487116,FIRST_PASSAGE,4.5690537112256956e-42,27.05358804732367,0.0,0.0,-26.071202173914035,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,425.0,13.882555061061689,FIRST_PASSAGE,4.633839416004498e-42,31.02320783725483,0.0,0.0,-21.05281789291983,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,450.0,14.349859750092541,FIRST_PASSAGE,4.6494891775483e-42,34.42594199418272,0.0,0.0,-17.688055537112525,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,475.0,14.70480441139086,FIRST_PASSAGE,4.639404232249174e-42,37.391063048892065,0.0,0.0,-15.259457785193312,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,500.0,14.983882314914155,FIRST_PASSAGE,4.61559989681808e-42,40.015482361444896,0.0,0.0,-13.419968784315753,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,525.0,15.209061822860683,FIRST_PASSAGE,4.58455790729183e-42,42.34648650637829,0.0,0.0,-11.973730312987868,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,550.0,15.394749442952058,FIRST_PASSAGE,4.550029792850285e-42,44.44829510901022,0.0,0.0,-10.813250758998564,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,575.0,15.55051681724159,FIRST_PASSAGE,4.5141584237570376e-42,46.354156627431735,0.0,0.0,-9.854099789279825,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,600.0,15.68296514157775,FIRST_PASSAGE,4.4781775053813116e-42,48.075990325865824,0.0,0.0,-9.04851899231704,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,625.0,15.7970787781373,FIRST_PASSAGE,4.442871740333644e-42,49.65618103502989,0.0,0.0,-8.368174066387862,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,650.0,15.896398589897522,FIRST_PASSAGE,4.4086561400013526e-42,51.10810338386855,0.0,0.0,-7.7845409377671535,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,675.0,15.983694675334377,FIRST_PASSAGE,4.375780037068095e-42,52.458443061427374,0.0,0.0,-7.2727532162311075,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,700.0,16.0608436026072,FIRST_PASSAGE,4.34429761178055e-42,53.684847045242634,0.0,0.0,-6.821945743017291,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,725.0,16.129712250083156,FIRST_PASSAGE,4.3143088716679587e-42,54.83937121092928,0.0,0.0,-6.42776341691846,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,750.0,16.191428368099913,FIRST_PASSAGE,4.285757710181198e-42,55.9015278434022,0.0,0.0,-6.076104162206078,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,775.0,16.247200006949303,FIRST_PASSAGE,4.2586491271317855e-42,56.91139758044653,0.0,0.0,-5.763607133806285,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,800.0,16.297722698750633,FIRST_PASSAGE,4.232887320915163e-42,57.84707280193819,0.0,0.0,-5.47165177350727,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,825.0,16.343666333234015,FIRST_PASSAGE,4.2084013263346193e-42,58.70847294685291,0.0,0.0,-5.2146884431029275,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,850.0,16.385799666654663,FIRST_PASSAGE,4.1851719418171225e-42,59.54112644743918,0.0,0.0,-4.980425713469295,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,875.0,16.42437797546044,FIRST_PASSAGE,4.163071355795155e-42,60.30162006482051,0.0,0.0,-4.76150772005074,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,900.0,16.459978427356422,FIRST_PASSAGE,4.142074737931101e-42,61.030966402924015,0.0,0.0,-4.567966886488067,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,925.0,16.492883384052117,FIRST_PASSAGE,4.1221000629430925e-42,61.719406374012365,0.0,0.0,-4.387698239589298,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,950.0,16.52341017676501,FIRST_PASSAGE,4.103089986404719e-42,62.375555972456375,0.0,0.0,-4.228342801554568,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,975.0,16.5518807881567,FIRST_PASSAGE,4.08500183720686e-42,63.01906523616347,0.0,0.0,-4.06355624039335,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1000.0,16.57818986022848,FIRST_PASSAGE,4.0676997304484215e-42,63.57504048938601,0.0,0.0,-3.9200642287753418,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1025.0,16.603021968616453,FIRST_PASSAGE,4.0512529344705984e-42,64.16498689764694,0.0,0.0,-3.7868259563674713,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1050.0,16.626025968870447,FIRST_PASSAGE,4.035486047007271e-42,64.66466687604375,0.0,0.0,-3.6489347043118916,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1075.0,16.647723167640876,FIRST_PASSAGE,4.020445286772621e-42,65.16862550852896,0.0,0.0,-3.545349508121383,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1100.0,16.668174862991947,FIRST_PASSAGE,4.006071833764172e-42,65.6627511494027,0.0,0.0,-3.4408240486968773,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1125.0,16.687447331863236,FIRST_PASSAGE,3.9923149411146175e-42,66.13696632303439,0.0,0.0,-3.3361479774986256,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1150.0,16.705607489038933,FIRST_PASSAGE,3.9791300603838346e-42,66.58394342250473,0.0,0.0,-3.2341479645458424,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1175.0,16.72274577369424,FIRST_PASSAGE,3.966483567508537e-42,67.00503123799419,0.0,0.0,-3.1374748637075283,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1200.0,16.73894494311333,FIRST_PASSAGE,3.954344674096461e-42,67.40200301437139,0.0,0.0,-3.0997400001012427,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,300.0,3.633261075628116,FIRST_PASSAGE,1.5157343971309987e-43,9.448060084288722,0.0,0.0,-114.92331190969544,A_T=-A_K*dln(K_FP)/dln(T)
P40_TJBS_S_040211,P40_TRANSFER_CALIBRATED_GEN2,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,325.0,9.619051058814799,FIRST_PASSAGE,3.785536535147292e-43,10.32008100019974,0.0,0.0,-77.9899400664727,A_T=-A_K*dln(K_FP)/dln(T)
