case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,physical_avalanche_index,first_event_transaction_index,last_event_transaction_index,event_transaction_count,start_extension_um,end_extension_um,avalanche_extension_um,onset_opening_m,onset_native_J_J_per_m2,onset_native_KJ_MPa_sqrt_m,target_right_censored,grouping_rule
canonical_strain_rate__weakt__T1050K__theta45__rate1x__seed2009675,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1050.0,45.0,rate1x,1.0,2009675,0,0,232,233,0.0,1006.5975626506502,1006.5975626506502,9.259230598977204e-06,555.8768588237305,15.725700229153203,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_strain_rate__weakt__T1100K__theta45__rate1x__seed2010684,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1100.0,45.0,rate1x,1.0,2010684,0,0,26,27,0.0,125.1942711300298,125.1942711300298,8.98087845414247e-06,522.9575432741744,15.252952267967714,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_strain_rate__weakt__T1100K__theta45__rate1x__seed2010684,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1100.0,45.0,rate1x,1.0,2010684,1,27,227,201,125.1942711300298,1002.7425457065071,877.5482745764773,1.0677255413084935e-05,640.0825612604148,16.87480227883042,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_strain_rate__weakt__T1150K__theta45__rate1x__seed2011693,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1150.0,45.0,rate1x,1.0,2011693,0,0,259,260,0.0,1000.8427254164318,1000.8427254164318,8.859506704247424e-06,508.91807583631817,15.046816808359642,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_strain_rate__weakt__T1200K__theta45__rate1x__seed2012702,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1200.0,45.0,rate1x,1.0,2012702,0,0,222,223,0.0,1004.3721350531833,1004.3721350531833,8.559744540136616e-06,475.062118955516,14.537706479757443,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_strain_rate__weakt__T1250K__theta45__rate1x__seed2013711,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1250.0,45.0,rate1x,1.0,2013711,0,0,214,215,0.0,1001.6546902595618,1001.6546902595618,8.501763606813866e-06,468.648082646998,14.439232771095222,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_strain_rate__weakt__T1300K__theta45__rate1x__seed2014720,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1300.0,45.0,rate1x,1.0,2014720,0,0,215,216,0.0,1004.6990634566095,1004.6990634566095,8.355781972688285e-06,452.69218074028674,14.191300354607566,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0300K__theta0__rate0p01x__seed3003621,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,0.0,rate0p01x,0.01,3003621,0,0,195,196,0.0,1002.6378376880789,1002.6378376880789,8.530344940942124e-06,471.80439305602215,14.487774762553979,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0300K__theta0__rate100x__seed3003621,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,0.0,rate100x,100.0,3003621,0,0,195,196,0.0,1002.6378376880789,1002.6378376880789,9.641556845959913e-06,602.7304416172717,16.375035817625474,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0600K__theta0__rate0p01x__seed3004630,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate0p01x,0.01,3004630,0,0,7,8,0.0,54.01277774700675,54.01277774700675,9.006980247166037e-06,526.001781277467,15.297283054218713,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0600K__theta0__rate0p01x__seed3004630,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate0p01x,0.01,3004630,1,8,207,200,54.01277774700675,1001.8668692381,947.8540914910933,9.789006635603978e-06,497.0459478054327,14.870273766273684,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0600K__theta0__rate100x__seed3004630,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate100x,100.0,3004630,0,0,7,8,0.0,54.01277774700675,54.01277774700675,1.0020415518459883e-05,651.0288821915282,17.018482143890157,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0600K__theta0__rate100x__seed3004630,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate100x,100.0,3004630,1,8,207,200,54.01277774700675,1001.8668692381,947.8540914910933,1.0881349485028643e-05,614.1646417805396,16.529628777689922,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0800K__theta0__rate0p01x__seed3005639,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,0.0,rate0p01x,0.01,3005639,0,0,205,206,0.0,1000.7423932256517,1000.7423932256517,9.833493339497708e-06,626.9666644148792,16.701017088763013,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0800K__theta0__rate100x__seed3005639,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,0.0,rate100x,100.0,3005639,0,0,205,206,0.0,1000.7423932256517,1000.7423932256517,9.412374302905945e-06,574.4168528523886,15.985796568068407,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0900K__theta0__rate0p01x__seed3006648,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,0.0,rate0p01x,0.01,3006648,0,0,209,210,0.0,1003.4306165087715,1003.4306165087715,9.613317794047784e-06,599.2049506890239,16.32707515173875,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0900K__theta0__rate100x__seed3006648,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,0.0,rate100x,100.0,3006648,0,0,209,210,0.0,1003.4306165087715,1003.4306165087715,1.0601344609914554e-05,728.7032362761087,18.00512100647769,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0950K__theta0__rate0p01x__seed3007657,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,0.0,rate0p01x,0.01,3007657,0,0,208,209,0.0,1000.2533157009816,1000.2533157009816,9.315325368531915e-06,562.6325471165728,15.820970513331929,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T0950K__theta0__rate100x__seed3007657,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,0.0,rate100x,100.0,3007657,0,0,208,209,0.0,1000.2533157009816,1000.2533157009816,1.0538701316989023e-05,720.1168721943264,17.89872883540217,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1000K__theta0__rate0p01x__seed3008666,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,0.0,rate0p01x,0.01,3008666,0,0,194,195,0.0,1010.1085907349245,1010.1085907349245,9.141364701157033e-06,541.81480238781,15.52551904168341,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1000K__theta0__rate100x__seed3008666,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,0.0,rate100x,100.0,3008666,0,0,194,195,0.0,1010.1085907349245,1010.1085907349245,1.045160149679342e-05,708.2628767324379,17.75080016597683,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1050K__theta0__rate0p01x__seed3009675,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate0p01x,0.01,3009675,0,0,113,114,0.0,525.6336141332242,525.6336141332242,8.674388715373175e-06,487.87274149819973,14.732415955184887,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1050K__theta0__rate0p01x__seed3009675,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate0p01x,0.01,3009675,1,114,218,105,525.6336141332242,1003.0767248066406,477.4431106734163,1.1125248758994865e-05,420.0047684376548,13.669348181555407,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1050K__theta0__rate100x__seed3009675,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate100x,100.0,3009675,0,0,113,114,0.0,525.6336141332242,525.6336141332242,9.88336597239558e-06,633.3423784258588,16.78571981500003,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1050K__theta0__rate100x__seed3009675,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate100x,100.0,3009675,1,114,218,105,525.6336141332242,1003.0767248066406,477.4431106734163,1.252190704370432e-05,532.0785006279701,15.385391462737047,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1100K__theta0__rate0p01x__seed3010684,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate0p01x,0.01,3010684,0,0,7,8,0.0,51.72831402296184,51.72831402296184,8.179398386576695e-06,433.78199046430166,13.891733844098551,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1100K__theta0__rate0p01x__seed3010684,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate0p01x,0.01,3010684,1,8,217,210,51.72831402296184,1002.030472146554,950.3021581235921,1.0258362141988532e-05,418.1431856399669,13.639021284448585,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1100K__theta0__rate100x__seed3010684,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate100x,100.0,3010684,0,0,7,8,0.0,51.72831402296184,51.72831402296184,9.295241910239777e-06,560.2091370685035,15.786861151728845,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1100K__theta0__rate100x__seed3010684,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate100x,100.0,3010684,1,8,217,210,51.72831402296184,1002.030472146554,950.3021581235921,1.1589581815837593e-05,533.7089699440021,15.40894646495936,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1150K__theta0__rate0p01x__seed3011693,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,0.0,rate0p01x,0.01,3011693,0,0,203,204,0.0,1009.4547698375651,1009.4547698375651,8.013942381885302e-06,416.4100719927231,13.610726528957526,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1150K__theta0__rate100x__seed3011693,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,0.0,rate100x,100.0,3011693,0,0,203,204,0.0,1009.4547698375651,1009.4547698375651,9.10224410777999e-06,537.1873178210889,15.459077373808546,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1200K__theta0__rate0p01x__seed3012702,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,0.0,rate0p01x,0.01,3012702,0,0,208,209,0.0,1000.70747857274,1000.70747857274,7.829702010114645e-06,397.48364291313777,13.297816203893031,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1200K__theta0__rate100x__seed3012702,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,0.0,rate100x,100.0,3012702,0,0,208,209,0.0,1000.70747857274,1000.70747857274,8.897146388749675e-06,513.2515466791579,15.110743328913912,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1250K__theta0__rate0p01x__seed3013711,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate0p01x,0.01,3013711,0,0,202,203,0.0,1005.9012672632243,1005.9012672632243,7.613873487479475e-06,375.8721142244383,12.931257167309942,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1250K__theta0__rate100x__seed3013711,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate100x,100.0,3013711,0,0,202,203,0.0,1005.9012672632243,1005.9012672632243,8.637078321558507e-06,483.6848781649774,14.669048695638953,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1300K__theta0__rate0p01x__seed3014720,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate0p01x,0.01,3014720,0,0,11,12,0.0,50.739832515767425,50.73983251576743,7.249098301826578e-06,340.7193294721042,12.311729965854907,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1300K__theta0__rate0p01x__seed3014720,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate0p01x,0.01,3014720,1,12,211,200,50.739832515767425,1008.4362634012981,957.6964308855307,9.004064535157714e-06,321.90292067166104,11.966941110922194,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1300K__theta0__rate100x__seed3014720,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate100x,100.0,3014720,0,0,11,12,0.0,50.739832515767425,50.73983251576743,8.210196544626802e-06,437.05480773089215,13.944040846924409,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__ceramiclike__T1300K__theta0__rate100x__seed3014720,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate100x,100.0,3014720,1,12,211,200,50.739832515767425,1008.4362634012981,957.6964308855307,1.0214335530339103e-05,414.2551905140248,13.575463758782053,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0300K__theta0__rate0p01x__seed1003621,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate0p01x,0.01,1003621,0,0,9,10,0.0,51.77401558780945,51.77401558780946,1.3332759322175416e-05,1152.5741452380753,22.644103533952247,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0300K__theta0__rate0p01x__seed1003621,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate0p01x,0.01,1003621,1,10,203,194,51.77401558780945,1006.9175877122445,955.1435721244351,1.706254699705158e-05,1156.820787265132,22.685781107853003,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0300K__theta0__rate100x__seed1003621,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate100x,100.0,1003621,0,0,9,10,0.0,51.77401558780945,51.77401558780946,1.4198178770270451e-05,1307.0556370499905,24.113915379304192,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0300K__theta0__rate100x__seed1003621,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate100x,100.0,1003621,1,10,203,194,51.77401558780945,1006.9175877122445,955.1435721244351,1.8174859651766546e-05,1312.5640179512936,24.164674113259483,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0600K__theta0__rate0p01x__seed1004630,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate0p01x,0.01,1004630,0,0,12,13,0.0,53.253030772094576,53.253030772094576,1.3336641865665511e-05,1153.2455097608904,22.65069757158845,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0600K__theta0__rate0p01x__seed1004630,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate0p01x,0.01,1004630,1,13,189,177,53.253030772094576,1002.9838218043412,949.7307910322467,1.714929977798644e-05,1156.7410134718477,22.684998894206288,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0600K__theta0__rate100x__seed1004630,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate100x,100.0,1004630,0,0,12,13,0.0,53.253030772094576,53.253030772094576,1.4110510390292764e-05,1290.9643220972869,23.9650210788148,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0600K__theta0__rate100x__seed1004630,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate100x,100.0,1004630,1,13,189,177,53.253030772094576,1002.9838218043412,949.7307910322467,1.8144899150402406e-05,1294.9484123339312,24.001972237416485,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0800K__theta0__rate0p01x__seed1005639,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,800.0,0.0,rate0p01x,0.01,1005639,0,0,229,230,0.0,1010.7901267417702,1010.7901267417702,1.3010046517026161e-05,1097.4544225960835,22.09601427538611,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0800K__theta0__rate100x__seed1005639,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,800.0,0.0,rate100x,100.0,1005639,0,0,229,230,0.0,1010.7901267417702,1010.7901267417702,1.3757052822087965e-05,1227.0990047777384,23.364715502460747,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0900K__theta0__rate0p01x__seed1006648,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,900.0,0.0,rate0p01x,0.01,1006648,0,0,196,197,0.0,1001.587574199563,1001.587574199563,1.283710001602281e-05,1068.470765754905,21.802285244513932,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0900K__theta0__rate100x__seed1006648,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,900.0,0.0,rate100x,100.0,1006648,0,0,196,197,0.0,1001.587574199563,1001.587574199563,1.3554591255997954e-05,1191.246522459984,23.020858649321333,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0950K__theta0__rate0p01x__seed1007657,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate0p01x,0.01,1007657,0,0,7,8,0.0,47.882211424804815,47.882211424804815,1.3991251271775934e-05,1269.2346118470982,23.762473671949692,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0950K__theta0__rate0p01x__seed1007657,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate0p01x,0.01,1007657,1,8,203,196,47.882211424804815,1000.7010524480751,952.8188410232702,1.6917876157065784e-05,1110.9913890059158,22.23187243110657,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0950K__theta0__rate100x__seed1007657,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate100x,100.0,1007657,0,0,7,8,0.0,47.882211424804815,47.882211424804815,1.2838731759132841e-05,1068.7424128739035,21.80505656581596,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T0950K__theta0__rate100x__seed1007657,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate100x,100.0,1007657,1,8,203,196,47.882211424804815,1000.7010524480751,952.8188410232702,1.7445187414004624e-05,1181.327431385366,22.924815001847314,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1000K__theta0__rate0p01x__seed1008666,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate0p01x,0.01,1008666,0,0,10,11,0.0,50.12934688319599,50.12934688319599,3.1641197848848725e-05,6491.344034749455,53.738805502617694,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1000K__theta0__rate0p01x__seed1008666,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate0p01x,0.01,1008666,1,11,207,197,50.12934688319599,1001.089783124754,950.960436241558,3.359523803248226e-05,4497.591493250552,44.73121541157772,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1000K__theta0__rate100x__seed1008666,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate100x,100.0,1008666,0,0,10,11,0.0,50.12934688319599,50.12934688319599,3.453033981083434e-05,7730.907886845911,58.645668975558095,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1000K__theta0__rate100x__seed1008666,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate100x,100.0,1008666,1,11,207,197,50.12934688319599,1001.089783124754,950.960436241558,3.697264397822042e-05,5447.3537530880185,49.228146576199535,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1050K__theta0__rate0p01x__seed1009675,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1050.0,0.0,rate0p01x,0.01,1009675,0,0,211,212,0.0,1001.6035727935886,1001.6035727935886,3.095692311851603e-05,6213.615442096538,52.57664638274597,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1050K__theta0__rate100x__seed1009675,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1050.0,0.0,rate100x,100.0,1009675,0,0,211,212,0.0,1001.6035727935886,1001.6035727935886,3.421696747046419e-05,7591.224374271685,58.113443383799606,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1100K__theta0__rate0p01x__seed1010684,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1100.0,0.0,rate0p01x,0.01,1010684,0,0,190,191,0.0,1002.9830165158419,1002.9830165158419,3.113705892720763e-05,6286.138876053015,52.88258559634904,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1100K__theta0__rate100x__seed1010684,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1100.0,0.0,rate100x,100.0,1010684,0,0,190,191,0.0,1002.9830165158419,1002.9830165158419,3.4401730164223597e-05,7673.426973620971,58.42724081054391,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1150K__theta0__rate0p01x__seed1011693,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate0p01x,0.01,1011693,0,0,11,12,0.0,51.0451552744824,51.0451552744824,3.062636920775264e-05,6081.627579175941,52.015239940312924,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
