case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,pf_target_status,oneD_status,comparison_status,pf_initial_onset_native_KJ_MPa_sqrt_m,oneD_initial_onset_native_KJ_MPa_sqrt_m,onset_delta_oneD_minus_PF_MPa_sqrt_m,pf_physical_avalanche_count,oneD_physical_avalanche_count,pf_largest_avalanche_fraction,oneD_largest_avalanche_fraction,pf_maximum_tip_radius_um,oneD_maximum_tip_radius_um,pf_minimum_front_width_um,oneD_minimum_front_width_um,pf_maximum_backstress_GPa,oneD_maximum_backstress_GPa,pf_mobile_state_units,oneD_mobile_state_units,eventwise_K_not_compared_as_R_curve
canonical_single_crack_theta__peak__T0300K__theta15__rate1x__seed3621,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,300.0,15.0,rate1x,1.0,3621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.66103487757109,23.908081914630763,0.2470470370596729,2,1,0.9592485871195381,1.0,1.000000000000011,1.0046544305226017,9.999999999959226,4.781974891770934,3.352221837351048e-07,0.15640081808800202,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0600K__theta15__rate1x__seed4630,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,600.0,15.0,rate1x,1.0,4630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.49576943184996,38.38705504122675,15.89128560937679,1,1,1.0,1.0,1.001937921023925,2.9578042711464296,6.449051311011653,0.26538943213669136,0.14183609496308033,3.3217704876141574,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0800K__theta15__rate1x__seed5639,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,800.0,15.0,rate1x,1.0,5639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,36.391033280047694,56.38588225384125,19.99484897379356,1,1,1.0000000000000002,1.0,1.1746412416959326,6.937276815600079,0.8849580663107418,0.15243234992458807,1.3515736022207676,6.70152794202074,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0900K__theta15__rate1x__seed6648,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,900.0,15.0,rate1x,1.0,6648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,48.21480178412183,65.72530301004065,17.510501225918816,1,1,1.0,1.0,1.0003903108108492,10.06894923903228,8.829048705154129,0.12334164379368967,0.05258881387668323,9.29700551592599,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0950K__theta15__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,15.0,rate1x,1.0,7657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,47.79761106168791,64.16205164553492,16.364440583847006,1,1,1.0,1.0,1.0008368745502212,9.680140917748773,7.890917248428164,0.12607336653623735,0.0788592450654549,8.993259016794045,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1000K__theta15__rate1x__seed8666,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1000.0,15.0,rate1x,1.0,8666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,46.2820803734702,62.8478334506026,16.5657530771324,1,1,1.0,1.0,3.919053158648145,9.352912283046992,0.21646236247155576,0.12851873002407024,5.539477462872967,8.683959021345744,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1050K__theta15__rate1x__seed9675,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1050.0,15.0,rate1x,1.0,9675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,46.07137892736903,61.884124871589506,15.812745944220474,1,1,1.0,1.0,5.170623905143723,9.19439473030326,0.18104100842501733,0.12975564226713854,6.621795015800875,8.519090586089753,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1100K__theta15__rate1x__seed10684,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1100.0,15.0,rate1x,1.0,10684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,45.510772597797626,60.986907859791245,15.476135261993619,1,1,1.0,1.0,5.118217681527131,9.07163105411236,0.18190601710183857,0.1307384960022161,6.590435866066559,8.384659471639972,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1150K__theta15__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,15.0,rate1x,1.0,11693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,44.60390667486616,60.204610755689906,15.600704080823746,1,1,1.0,1.0,5.0559352314918895,8.993829583152456,0.18270806180661375,0.13137306485931255,6.560866180134152,8.29392546141659,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1200K__theta15__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,15.0,rate1x,1.0,12702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,42.54889743743791,59.3217145367025,16.772817099264593,1,1,1.0,1.0,5.2122580866131925,8.88080665427646,0.18057745464664246,0.13231159375786114,6.654088979809378,8.164416829102402,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1250K__theta15__rate1x__seed13711,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1250.0,15.0,rate1x,1.0,13711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,43.56883738174592,58.70074307850116,15.13190569675524,1,1,1.0,1.0,4.99736394414609,8.86200369352241,0.1856182949830004,0.1324696913640781,6.457550787137365,8.132554686830519,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1300K__theta15__rate1x__seed14720,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1300.0,15.0,rate1x,1.0,14720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,42.39962163931468,57.767615515552215,15.367993876237534,1,1,1.0,1.0,4.866940252629527,8.732648689011613,0.18810257125004548,0.13357290427512963,6.372236123511551,7.984736514426789,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0300K__theta15__rate1x__seed1003621,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,300.0,15.0,rate1x,1.0,1003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.359857302114374,23.64668597310267,0.2868286709882959,1,1,1.0,1.0,1.0,1.0000002229448763,9.999999999999904,9.99925895931549,1.608590710912079e-08,0.0013102856783639223,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0600K__theta15__rate1x__seed1004630,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,600.0,15.0,rate1x,1.0,1004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.284808941402805,23.41899000415616,0.13418106275335617,2,1,0.9823739284072976,1.0,1.0000000000005722,1.000181179678009,9.999999998126663,9.447184312715091,2.22834452041401e-06,0.029819724340266095,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0800K__theta15__rate1x__seed1005639,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,800.0,15.0,rate1x,1.0,1005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.720960808501076,25.92044909283651,3.199488284335434,3,1,0.9200851962004601,1.0,1.0000000005904932,1.305160167664552,9.99999803706628,0.7003368799749939,7.077787969515752e-05,1.2111112020382255,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0900K__theta15__rate1x__seed1006648,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,900.0,15.0,rate1x,1.0,1006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.386027216329037,39.01630578927912,16.630278572950086,1,1,1.0,1.0,1.0000014997630329,3.063097491634529,9.995018147738122,0.2699109207404724,0.0034977949399033334,3.148207645541656,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0950K__theta15__rate1x__seed1007657,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,950.0,15.0,rate1x,1.0,1007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,21.32367312102817,47.270034967067204,25.946361846039036,2,1,0.938018338076898,1.0,1.0083574192296996,5.28754386389656,3.9054100338013993,0.1872656551151907,0.26548097850185903,4.544741916650482,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1000K__theta15__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,15.0,rate1x,1.0,1008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,49.20246159283379,82.33393287638837,33.13147128355458,2,1,0.8036112384640942,1.0,10.568068416048314,279.0538086791453,0.12536962212120575,0.02325803324752311,9.454847617328284,51.063120552049824,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1050K__theta15__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,15.0,rate1x,1.0,1009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,48.60288631206638,81.72412702780841,33.121240715742026,2,1,0.9411887008168256,1.0,13.849453629577622,321.4582441673969,0.1081859438127573,0.021664658227154358,10.738533027653503,55.38468812208605,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1100K__theta15__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,15.0,rate1x,1.0,1010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,48.83790488930821,80.70164319052647,31.863738301218255,3,1,0.6304604682542154,1.0,12.732199531882333,299.4070652175466,0.11321944676201633,0.022450857871785454,10.399378928452272,53.43488538231882,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1150K__theta15__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,15.0,rate1x,1.0,1011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,48.01185603792833,79.6593787519816,31.647522714053274,3,1,0.813090521323105,1.0,14.345132616564895,278.74318653504787,0.1061579848668918,0.02327103519070486,11.164614016086592,51.54730816472841,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1200K__theta15__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,15.0,rate1x,1.0,1012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,47.53642738773855,78.62170445685013,31.085277069111577,4,1,0.7089862134204538,1.0,13.719654401856596,263.45176253228215,0.10873647595552316,0.023939363239464245,10.831962691066911,50.19442632743947,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1250K__theta15__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,15.0,rate1x,1.0,1013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,47.41969225917703,77.53755520114606,30.11786294196903,4,1,0.7579373457728054,1.0,12.772980528285977,248.60057941044255,0.11302320858753188,0.024646850928400476,10.53368136883679,48.55122805645226,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1300K__theta15__rate1x__seed1014720,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1300.0,15.0,rate1x,1.0,1014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,44.46970855617848,76.50933660660756,32.03962805042908,3,1,0.6840104741235375,1.0,12.017501721029204,234.81349028243312,0.11683349794898566,0.025363104228560335,10.099170052502839,46.845136455935155,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0300K__theta15__rate1x__seed2003621,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,300.0,15.0,rate1x,1.0,2003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,20.507787476901576,38.491823974546946,17.98403649764537,4,1,0.5485454243872722,1.0,2.4749249347450197,41.33284379064535,0.23076375265200505,0.04414670221507087,4.721851812859656,27.04127362692942,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0600K__theta15__rate1x__seed2004630,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,600.0,15.0,rate1x,1.0,2004630,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.322114250773474,37.59248045791813,16.270366207144654,1,1,1.0,1.0,2.193132675739062,58.69744215457639,0.2565928407577152,0.036910564116390404,4.259111978239326,32.38553976997132,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0800K__theta15__rate1x__seed2005639,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,800.0,15.0,rate1x,1.0,2005639,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.43120654037195,36.087663097568324,14.656456557196375,1,1,1.0,1.0,2.3229698406531063,55.658326258952,0.24368453279076427,0.037922820823220627,4.764469374204027,31.52685866453932,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0900K__theta15__rate1x__seed2006648,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,900.0,15.0,rate1x,1.0,2006648,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.532203365947847,35.51567160288487,13.983468236937025,1,1,1.0,1.0,2.5683176176116462,363.63032076056857,0.2238237194663861,0.014723104465386482,5.142824390145494,62.68165614249261,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0950K__theta15__rate1x__seed2007657,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,950.0,15.0,rate1x,1.0,2007657,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,20.974739040964085,35.36773777198556,14.392998731021475,2,1,0.8247966703795324,1.0,2.8758416957308675,377.47389706983205,0.20466465698211944,0.01444987310046602,5.621986252196919,63.801945553690814,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1000K__theta15__rate1x__seed2008666,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1000.0,15.0,rate1x,1.0,2008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.868495490411828,34.84366264374004,12.975167153328211,1,1,1.0000000000000002,1.0,2.736593490743642,51.029465441660705,0.21270836370430043,0.03963835092513308,5.277007399850004,30.166376549520205,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1050K__theta15__rate1x__seed2009675,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1050.0,15.0,rate1x,1.0,2009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.695369559915,33.90200331150307,12.206633751588072,1,1,1.0,1.0,2.574116661931786,58.500114176961354,0.22341125721193877,0.03697384355100526,5.117522225595591,32.343819878830566,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1100K__theta15__rate1x__seed2010684,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1100.0,15.0,rate1x,1.0,2010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.27905884287181,32.967100027666184,11.688041184794375,2,1,0.9805487126788551,1.0,3.0249528997163817,76.34101495715043,0.19698818529899378,0.03230084787971199,5.916520965526755,31.106118695076578,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1150K__theta15__rate1x__seed2011693,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1150.0,15.0,rate1x,1.0,2011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,20.935691579435176,32.04010301187163,11.104411432436454,2,1,0.9424722993604644,1.0,3.129857563799624,70.23569161473465,0.19207750794197356,0.033694920693031725,6.1386281018983775,29.821714906945566,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1200K__theta15__rate1x__seed2012702,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1200.0,15.0,rate1x,1.0,2012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,19.92791995775698,31.121294256579738,11.193374298822757,1,1,1.0,1.0,2.8849433015118846,1209.817252244706,0.20417014535723227,0.00806401738366085,5.343667293814269,112.15907377625157,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1250K__theta15__rate1x__seed2013711,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1250.0,15.0,rate1x,1.0,2013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,19.64873778513321,30.21108105306322,10.56234326793001,1,1,1.0,1.0,2.5106793083376484,66.37335448848123,0.22805143995891056,0.034675994475672434,5.105208622584948,29.027046602673504,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1300K__theta15__rate1x__seed2014720,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1300.0,15.0,rate1x,1.0,2014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,19.1694381409513,29.309182149177914,10.139744008226614,2,1,0.5964884453454646,1.0,2.796712609173936,62.01773123707824,0.20912099218709532,0.035892284049650086,5.583621002225293,28.05393827032458,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0300K__theta15__rate1x__seed3003621,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,15.0,rate1x,1.0,3003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.387705163220295,15.625006546586182,0.23730138336588702,2,1,0.7804726184063547,1.0,1.0,1.0000000326707452,10.0,9.999312618440221,7.7189861894962e-13,0.0011738890397193652,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0600K__theta15__rate1x__seed3004630,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,15.0,rate1x,1.0,3004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.097098066216173,20.728459865971644,4.631361799755471,3,1,0.9327195521859847,1.0,1.0000069780387677,1.7044445392297785,9.856325989728239,0.18363123498981926,0.0179336447383579,4.649562722109054,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0800K__theta15__rate1x__seed3005639,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,15.0,rate1x,1.0,3005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.0079791062647,25.0593489997138,9.051369893449102,2,1,0.9165531069033995,1.0,1.1025108454957981,2.85538834869986,0.48090081996347545,0.11316131166021999,2.4903652896643975,8.53683262188794,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0900K__theta15__rate1x__seed3006648,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,15.0,rate1x,1.0,3006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.489519466155908,24.676648208304183,8.187128742148275,1,1,1.0,1.0,1.3565318180544634,3.0131936370016277,0.25807704091852846,0.10863625613896802,4.644021856239533,8.726945935678497,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0950K__theta15__rate1x__seed3007657,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,15.0,rate1x,1.0,3007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.995981960794476,23.916544654212665,7.920562693418189,3,1,0.9318245233391146,1.0,1.3616285241452657,2.9676662931463986,0.25625315211894445,0.10988571767151534,4.688265701861397,8.637304087663225,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1000K__theta15__rate1x__seed3008666,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,15.0,rate1x,1.0,3008666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.71901873559621,23.15317591328989,7.434157177693679,2,1,0.9128068396346678,1.0,1.3358089690624773,2.9205101123078894,0.2659153739020834,0.11122643793811772,4.512741686216463,8.543337292075336,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1050K__theta15__rate1x__seed3009675,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,15.0,rate1x,1.0,3009675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.920364793861348,22.37223729171261,7.451872497851264,2,1,0.7890561137453739,1.0,1.335537368548411,2.8705778138156846,0.26602289851573485,0.11270098753446928,4.509587655368539,8.442551588819084,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1100K__theta15__rate1x__seed3010684,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,15.0,rate1x,1.0,3010684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.095726555636732,21.585306721972003,7.489580166335271,1,1,1.0,1.0,1.3069312737822096,2.820237605309083,0.2781343163459833,0.11424857898579226,4.317789499831273,8.657351260874558,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1150K__theta15__rate1x__seed3011693,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,15.0,rate1x,1.0,3011693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.82693121739109,20.788715562103818,6.9617843447127274,1,1,1.0,1.0,1.2873181072458117,2.766659465359521,0.2874631507728362,0.11596783953699974,4.178893041220877,9.995113188363797,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1200K__theta15__rate1x__seed3012702,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,15.0,rate1x,1.0,3012702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.53213351471321,19.987833332579417,6.455699817866206,2,1,0.9474408496241694,1.0,1.4674018351257883,3.22315978163754,0.22541749526465032,0.10337955221875879,5.250452641237193,11.361449180644687,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1250K__theta15__rate1x__seed3013711,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,15.0,rate1x,1.0,3013711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.163342371671648,19.189670779655298,6.02632840798365,2,1,0.8251026175863194,1.0,1.712612136095556,3.4152464576572164,0.18257621115892034,0.0991838824056904,6.473807787462894,11.84241135261918,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1300K__theta15__rate1x__seed3014720,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,15.0,rate1x,1.0,3014720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.556986525668789,18.374073658125265,5.817087132456477,1,1,1.0,1.0,1.75477887471072,3.7821767206251478,0.17740463951421406,0.09241283470096963,6.670159755866064,12.726054290845356,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0300K__theta30__rate1x__seed3621,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,300.0,30.0,rate1x,1.0,3621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.65505162783358,23.862725525868264,0.2076738980346846,1,1,1.0,1.0,1.0000000000000007,1.000000070605307,9.999999999997511,9.999744171942318,8.14130889601133e-08,0.0006966827159139183,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
