case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,is_orientation_matrix_case,is_rate_matrix_case,target_extension_um,achieved_extension_um,target_status,numerical_event_count,physical_avalanche_count,largest_avalanche_extension_um,largest_avalanche_fraction,initial_onset_native_KJ_MPa_sqrt_m,final_reinitiation_native_KJ_MPa_sqrt_m,delta_K_reinit_MPa_sqrt_m,maximum_tip_radius_um,minimum_front_width_um,maximum_mobile_count,maximum_retained_count,maximum_backstress_GPa,maximum_absolute_shielding_MPa_sqrt_m,steps_sha256
canonical_single_crack_theta__peak__T1300K__theta15__rate1x__seed14720,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1300.0,15.0,rate1x,1.0,14720,True,False,1000.0,1005.2519409906023,TARGET_REACHED,183,1,1005.2519409906023,1.0,42.39962163931468,nan,nan,4.866940252629527,0.18810257125004548,6431.410641889603,9626.15891353013,6.372236123511551,1.022522901748125,7dcda8f8b708511a80ab1919dcc73702ea885c25fa4d47f695cf1f9056a4c270
canonical_single_crack_theta__dbtt__T0300K__theta15__rate1x__seed1003621,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,300.0,15.0,rate1x,1.0,1003621,True,False,1000.0,1000.2250193673718,TARGET_REACHED,217,1,1000.2250193673718,1.0,23.359857302114374,nan,nan,1.0,9.999999999999904,8.948809076946535e-14,4.234873225050174e-14,1.608590710912079e-08,3.913167460323226e-18,b7214e7bb64c1d76de1a8e9444ba5e875c8d860236de9261944350bbe97327fe
canonical_single_crack_theta__dbtt__T0600K__theta15__rate1x__seed1004630,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,600.0,15.0,rate1x,1.0,1004630,True,False,1000.0,1001.1288295901035,TARGET_REACHED,206,2,983.48286116623,0.9823739284072976,23.284808941402805,23.430540146162457,0.1457312047596524,1.0000000000005722,9.999999998126663,1.7896120662374773e-21,1.7483690338424558e-09,2.22834452041401e-06,2.0974992900833246e-13,93c5e9bf032230373e2e7f1eb01c9e4cc7385b022d29318c01478ba66a6de368
canonical_single_crack_theta__dbtt__T0800K__theta15__rate1x__seed1005639,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,800.0,15.0,rate1x,1.0,1005639,True,False,1000.0,1009.0197019764963,TARGET_REACHED,243,3,928.3840904631744,0.9200851962004601,22.720960808501076,22.54864786884425,-0.1723129396568268,1.0000000005904932,9.99999803706628,1.3532800206777025e-19,1.8056888929192627e-06,7.077787969515752e-05,2.1628043322495085e-10,f3ed52e3df39b6e9997b666c9532e754b097f41c0a358cefd3603cd862f4dbaa
canonical_single_crack_theta__dbtt__T0900K__theta15__rate1x__seed1006648,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,900.0,15.0,rate1x,1.0,1006648,True,False,1000.0,1001.9233566944492,TARGET_REACHED,221,1,1001.9233566944492,1.0,22.386027216329037,nan,nan,1.0000014997630329,9.995018147738122,1.0339942945370058e-16,0.0048293100732227316,0.0034977949399033334,5.958038078912748e-07,6ef9745157a01381b21ab0b6536b75ccc69e7f78c8e7e09eb8c7028a83765133
canonical_single_crack_theta__dbtt__T0950K__theta15__rate1x__seed1007657,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,950.0,15.0,rate1x,1.0,1007657,True,False,1000.0,1002.1581815204553,TARGET_REACHED,222,2,940.0427519199837,0.938018338076898,21.32367312102817,21.847359268038534,0.5236861470103662,1.0083574192296996,3.9054100338013993,9.808154288752515e-12,26.63251419294676,0.26548097850185903,0.00323995520753096,317688e5df8455d2523902f3d483c58654f7cc8db355262cba5ea875795b4545
canonical_single_crack_theta__dbtt__T1000K__theta15__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,15.0,rate1x,1.0,1008666,True,False,1000.0,1001.4038533661404,TARGET_REACHED,227,2,804.7393908062803,0.8036112384640942,49.20246159283379,50.818904410410504,1.6164428175767114,10.568068416048314,0.12536962212120575,1.4704482966348806e-08,36243.862235254055,9.454847617328284,2.492633814308602,e32eab8d54050fd65d673d89cad2420e9a1aaaf6612168df55221a468b3d9da2
canonical_single_crack_theta__dbtt__T1050K__theta15__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,15.0,rate1x,1.0,1009675,True,False,1000.0,1002.5328191472743,TARGET_REACHED,223,2,943.5725615794527,0.9411887008168256,48.60288631206638,48.23780190608249,-0.36508440598389313,13.849453629577622,0.1081859438127573,1.952366801789055e-08,48687.626821824255,10.738533027653503,2.5400248513786017,ff457800b4e93ee7b167174d38da6a553b7913fed9f1793251f610dd14ff1eba
canonical_single_crack_theta__dbtt__T1100K__theta15__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,15.0,rate1x,1.0,1010684,True,False,1000.0,1004.5571097644186,TARGET_REACHED,208,3,633.3335458101766,0.6304604682542154,48.83790488930821,64.2986997276694,15.460794838361188,12.732199531882333,0.11321944676201633,10.075010253269893,44717.77995716414,10.399378928452272,2.6015904564133785,4a1de03fb9cef99b5651fdbe0f714c01c3677d94f92a9b16ac79377cbce7e4d0
canonical_single_crack_theta__dbtt__T1150K__theta15__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,15.0,rate1x,1.0,1011693,True,False,1000.0,1000.1516711978492,TARGET_REACHED,206,3,813.2138437364339,0.813090521323105,48.01185603792833,52.806108443686355,4.794252405758023,14.345132616564895,0.1061579848668918,1.9958406485273225e-08,50781.045527478454,11.164614016086592,2.736347348405565,cc2a09c0003a32b3e8fee687dfdfa03001f77c73d526223b602f211aa0b47e43
canonical_single_crack_theta__dbtt__T1200K__theta15__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,15.0,rate1x,1.0,1012702,True,False,1000.0,1004.3857229308812,TARGET_REACHED,204,4,712.0956305143305,0.7089862134204538,47.53642738773855,56.87851343695798,9.342086049219432,13.719654401856596,0.10873647595552316,1.86239503841725e-08,47809.99275354078,10.831962691066911,2.450735572955333,b3d12c00a500f58b1c7d5c3890f4ccafa3a417c9fb25d8d4c2a0396d49150fe0
canonical_single_crack_theta__dbtt__T1250K__theta15__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,15.0,rate1x,1.0,1013711,True,False,1000.0,1001.5468928467063,TARGET_REACHED,198,4,759.109793631233,0.7579373457728054,47.41969225917703,57.484134098163715,10.064441838986681,12.772980528285977,0.11302320858753188,1.7204229155052355e-08,44519.63612442224,10.53368136883679,2.5612966431389492,28f645e92b766ef71b3ecfde2f24a63774bc6731557264e0b025883ca0fdd7ce
canonical_single_crack_theta__dbtt__T1300K__theta15__rate1x__seed1014720,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1300.0,15.0,rate1x,1.0,1014720,True,False,1000.0,1003.3011606148665,TARGET_REACHED,197,3,686.2685025608703,0.6840104741235375,44.46970855617848,60.5050885464007,16.035379990222218,12.017501721029204,0.11683349794898566,1.609373612313211e-08,41956.6680148727,10.099170052502839,4.144640908312014,f9fc9329ecf51875e4d48e13101b5a77e9ab99e155c65bdabc2ddeda4bf05bb6
canonical_single_crack_theta__weakt__T0300K__theta15__rate1x__seed2003621,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,300.0,15.0,rate1x,1.0,2003621,True,False,1000.0,1006.5526481594983,TARGET_REACHED,227,4,552.1398495527847,0.5485454243872722,20.507787476901576,21.227961402751234,0.7201739258496573,2.4749249347450197,0.23076375265200505,4871.403757599002,10545.6247756128,4.721851812859656,1.360681550130345,40dbfa9b326e863e0140342ff714af6f16b4da56e5b6082f9fc4aa4d2fccf069
canonical_single_crack_theta__weakt__T0600K__theta15__rate1x__seed2004630,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,600.0,15.0,rate1x,1.0,2004630,True,False,1000.0,1001.3823823288534,TARGET_REACHED,196,1,1001.3823823288534,1.0,21.322114250773474,nan,nan,2.193132675739062,0.2565928407577152,93.44782226030082,8542.655139713552,4.259111978239326,0.9831952554642241,d998142a066772f565dc1ccdd03af1f8a34f2e041f81c47f09821313684ef5ca
canonical_single_crack_theta__weakt__T0800K__theta15__rate1x__seed2005639,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,800.0,15.0,rate1x,1.0,2005639,True,False,1000.0,1001.8600839219055,TARGET_REACHED,204,1,1001.8600839219055,1.0,21.43120654037195,nan,nan,2.3229698406531063,0.24368453279076427,46.13047510451028,9581.81417052113,4.764469374204027,1.1217260842385657,72378f920b16deca2bb917a98e62fc360cda73310a102aa2c157236b434ce2c6
canonical_single_crack_theta__weakt__T0900K__theta15__rate1x__seed2006648,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,900.0,15.0,rate1x,1.0,2006648,True,False,1000.0,1013.2848760783452,TARGET_REACHED,200,1,1013.2848760783452,1.0,21.532203365947847,nan,nan,2.5683176176116462,0.2238237194663861,26.33514917539108,11297.6535505265,5.142824390145494,1.0298877267994457,c994289ab9d35570457188899be44e52554ebdd4d2c5aa7b1e0316fa9747fcf4
canonical_single_crack_theta__weakt__T0950K__theta15__rate1x__seed2007657,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,950.0,15.0,rate1x,1.0,2007657,True,False,1000.0,1001.8298696454004,TARGET_REACHED,229,2,826.3059407702873,0.8247966703795324,20.974739040964085,18.40673495784772,-2.5680040831163637,2.8758416957308675,0.20466465698211944,164.91069154666536,13544.188988135995,5.621986252196919,1.2546023346887005,83e766c9f67b4e3e376217feab3e3039068a7ce05a6c7460f2373bb5bd832089
canonical_single_crack_theta__weakt__T1000K__theta15__rate1x__seed2008666,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1000.0,15.0,rate1x,1.0,2008666,True,False,1000.0,1009.9695964733096,TARGET_REACHED,183,1,1009.9695964733097,1.0000000000000002,21.868495490411828,nan,nan,2.736593490743642,0.21270836370430043,3.159720549872126,12759.281982300889,5.277007399850004,0.7312029793182151,dbc6d64ab2b618240444d9144a6d44920b62fc1560ea9954d25e2954e25c79f0
canonical_single_crack_theta__weakt__T1050K__theta15__rate1x__seed2009675,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1050.0,15.0,rate1x,1.0,2009675,True,False,1000.0,1001.9702366401563,TARGET_REACHED,223,1,1001.9702366401563,1.0,21.695369559915,nan,nan,2.574116661931786,0.22341125721193877,1677.3186946114815,11579.65599628705,5.117522225595591,0.7870812387653554,fab28916b34d357f18871f375154bc97a736845161de85ad50411e4c5a22df42
canonical_single_crack_theta__weakt__T1100K__theta15__rate1x__seed2010684,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1100.0,15.0,rate1x,1.0,2010684,True,False,1000.0,1003.6003780055482,TARGET_REACHED,227,2,984.0790586973527,0.9805487126788551,21.27905884287181,20.04565396024768,-1.2334048826241286,3.0249528997163817,0.19698818529899378,36.82416933207762,14714.287148594005,5.916520965526755,1.1944348970603462,30a105d510194a0c6bf2e3971c528c293a4b7af62920e0eabbd387824b83e964
canonical_single_crack_theta__weakt__T1150K__theta15__rate1x__seed2011693,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1150.0,15.0,rate1x,1.0,2011693,True,False,1000.0,1001.3630775153413,TARGET_REACHED,255,2,943.7569621605546,0.9424722993604644,20.935691579435176,18.542341573879362,-2.3933500055558135,3.129857563799624,0.19207750794197356,32.05675939487421,15502.215423661954,6.1386281018983775,2.0741368395326534,cf04e5621515810f7ce5ee8305e177501cf95a66e529fec22d8d07038436345c
canonical_single_crack_theta__weakt__T1200K__theta15__rate1x__seed2012702,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1200.0,15.0,rate1x,1.0,2012702,True,False,1000.0,1001.4058688558637,TARGET_REACHED,220,1,1001.4058688558637,1.0,19.92791995775698,nan,nan,2.8849433015118846,0.20417014535723227,184.84685368392186,13725.961527344203,5.343667293814269,1.8589420644487684,59bb1063ef6f6d887738aa2c440796cbd91f60557dcf2bb109666a2f312c8542
canonical_single_crack_theta__weakt__T1250K__theta15__rate1x__seed2013711,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1250.0,15.0,rate1x,1.0,2013711,True,False,1000.0,1008.4353728367023,TARGET_REACHED,209,1,1008.4353728367023,1.0,19.64873778513321,nan,nan,2.5106793083376484,0.22805143995891056,69.87801928696486,10892.376220453463,5.105208622584948,1.466606182084299,5f9c1146289078ab4406a44b141aeaf3540e9d371be9b2ffcc2079b1e27ecaed
canonical_single_crack_theta__weakt__T1300K__theta15__rate1x__seed2014720,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1300.0,15.0,rate1x,1.0,2014720,True,False,1000.0,1004.4218665901867,TARGET_REACHED,206,2,599.1260376733702,0.5964884453454646,19.1694381409513,16.572193492915332,-2.597244648035968,2.796712609173936,0.20912099218709532,198.9552525578303,13250.96011030235,5.583621002225293,1.7839957511826638,16d73e048020220311e74137f984a24d79cc66201da476008e71586d3d735510
canonical_single_crack_theta__ceramiclike__T0300K__theta15__rate1x__seed3003621,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,15.0,rate1x,1.0,3003621,True,False,1000.0,1002.2757963977626,TARGET_REACHED,206,2,782.2488151798763,0.7804726184063547,15.387705163220295,14.82383529461521,-0.5638698686050851,1.0,10.0,4.7620108052282715e-22,2.5852320013569856e-39,7.7189861894962e-13,3.3836098813394797e-44,4135fbad6d920d25051ee03ac448c66f8b8619ee379fecd0f4050dd5ccc17180
canonical_single_crack_theta__ceramiclike__T0600K__theta15__rate1x__seed3004630,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,15.0,rate1x,1.0,3004630,True,False,1000.0,1001.6097602596433,TARGET_REACHED,227,3,934.221007054486,0.9327195521859847,16.097098066216173,15.701794783864583,-0.3953032823515894,1.0000069780387677,9.856325989728239,0.15284549379297419,1.0041884377530914e-11,0.0179336447383579,1.2804974673392744e-16,713b06118398d17880bd29432d0d33bdc061b876afff33bb46b751f4fc0dc354
canonical_single_crack_theta__ceramiclike__T0800K__theta15__rate1x__seed3005639,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,15.0,rate1x,1.0,3005639,True,False,1000.0,1009.055383866528,TARGET_REACHED,219,2,924.8528471204687,0.9165531069033995,16.0079791062647,15.224119748400248,-0.7838593578644506,1.1025108454957981,0.48090081996347545,1998.7625325718677,9.228014051733175e-08,2.4903652896643975,7.715334041166965e-12,c89ea8b50d5bdb71b69edf20d9c13842bf7c26aa305593a3ecd7395d72707c0d
canonical_single_crack_theta__ceramiclike__T0900K__theta15__rate1x__seed3006648,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,15.0,rate1x,1.0,3006648,True,False,1000.0,1010.5892164029807,TARGET_REACHED,224,1,1010.5892164029807,1.0,16.489519466155908,nan,nan,1.3565318180544634,0.25807704091852846,8517.962033115195,1.0776471479191424e-05,4.644021856239533,1.369681312202686e-10,def8751281a1a6cb467ee87551f53c1f5d65e6cb9123c4ceb94b7c543869dcff
canonical_single_crack_theta__ceramiclike__T0950K__theta15__rate1x__seed3007657,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,15.0,rate1x,1.0,3007657,True,False,1000.0,1006.829658672949,TARGET_REACHED,226,3,938.1885667766041,0.9318245233391146,15.995981960794476,15.442087124248207,-0.5538948365462684,1.3616285241452657,0.25625315211894445,8769.596805476896,0.0008733166131804366,4.688265701861397,1.1138571258620538e-08,7e10623e86499f43fd6ad6e066a3909fada74803ba81a243d6addf53e8f11eaa
canonical_single_crack_theta__ceramiclike__T1000K__theta15__rate1x__seed3008666,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,15.0,rate1x,1.0,3008666,True,False,1000.0,1003.6685135059466,TARGET_REACHED,199,2,916.155483854188,0.9128068396346678,15.71901873559621,14.331228758220831,-1.3877899773753786,1.3358089690624773,0.2659153739020834,8074.175849087187,0.009847402062583123,4.512741686216463,1.2496605886496012e-07,300b658091ae4556c10483c322dcd4964232aba22f8993f2c1e9d5087402b993
canonical_single_crack_theta__ceramiclike__T1050K__theta15__rate1x__seed3009675,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,15.0,rate1x,1.0,3009675,True,False,1000.0,1000.2626681319618,TARGET_REACHED,239,2,789.2633736407845,0.7890561137453739,14.920364793861348,13.606314468632155,-1.3140503252291929,1.335537368548411,0.26602289851573485,8168.07271243319,0.010657072962110995,4.509587655368539,1.3299265941244267e-07,4f54220a91c9649181c4b5f2043d53ac34587a4b8c81270bca45d945a4820bb0
canonical_single_crack_theta__ceramiclike__T1100K__theta15__rate1x__seed3010684,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,15.0,rate1x,1.0,3010684,True,False,1000.0,1002.3398550873712,TARGET_REACHED,227,1,1002.3398550873712,1.0,14.095726555636732,nan,nan,1.3069312737822096,0.2781343163459833,7360.047250578794,0.00013684370796199688,4.317789499831273,1.2081539129321962e-08,eee16dc5b925376c555b97203e6c056385dc92613f11bf1dccce4052e83ff108
canonical_single_crack_theta__ceramiclike__T1150K__theta15__rate1x__seed3011693,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,15.0,rate1x,1.0,3011693,True,False,1000.0,1005.7274894950802,TARGET_REACHED,218,1,1005.7274894950802,1.0,13.82693121739109,nan,nan,1.2873181072458117,0.2874631507728362,7095.699411334957,0.00017875795081161226,4.178893041220877,1.596064059645652e-08,a21de955fab89777042e4d96023f7efa1c9371701242e3d2e012bd0ddd539ea2
canonical_single_crack_theta__ceramiclike__T1200K__theta15__rate1x__seed3012702,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,15.0,rate1x,1.0,3012702,True,False,1000.0,1006.5982915301794,TARGET_REACHED,224,2,953.6923405575906,0.9474408496241694,13.53213351471321,12.483695647789164,-1.048437866924047,1.4674018351257883,0.22541749526465032,11166.584281582836,0.0016287788341292032,5.250452641237193,1.44065194244957e-07,b933b352acf02a282a56812c0799c63bd3e14cdb5c08e6cd0381013178950a09
canonical_single_crack_theta__ceramiclike__T1250K__theta15__rate1x__seed3013711,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,15.0,rate1x,1.0,3013711,True,False,1000.0,1001.0167658246781,TARGET_REACHED,213,2,825.9415537297336,0.8251026175863194,13.163342371671648,12.834958867719482,-0.32838350395216587,1.712612136095556,0.18257621115892034,17040.471941213873,0.0012700214421114075,6.473807787462894,1.1162013201268856e-07,dbf0fa41b4c23012a103f71d2c97b503779e1a1c0e5ae7eea78faa23d6017fca
canonical_single_crack_theta__ceramiclike__T1300K__theta15__rate1x__seed3014720,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,15.0,rate1x,1.0,3014720,True,False,1000.0,1009.1489321732373,TARGET_REACHED,224,1,1009.1489321732373,1.0,12.556986525668789,nan,nan,1.75477887471072,0.17740463951421406,18101.016384223833,0.0009151872590587477,6.670159755866064,8.475467013398449e-08,6cbae2493f5a9939c4d2c88234aaadd442b787da3b4d0cdb07413a87277d68ed
canonical_single_crack_theta__peak__T0300K__theta30__rate1x__seed3621,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,300.0,30.0,rate1x,1.0,3621,True,False,1000.0,1008.9089300213544,TARGET_REACHED,223,1,1008.9089300213544,1.0,23.65505162783358,nan,nan,1.0000000000000007,9.999999999997511,2.3191551826509586e-12,5.5103391329622465e-17,8.14130889601133e-08,8.233043373574255e-22,2b176a2cf0d5c90b0fdfb7a482c09db1300a4c140367f8ab52454e65641d9519
canonical_single_crack_theta__peak__T0600K__theta30__rate1x__seed4630,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,600.0,30.0,rate1x,1.0,4630,True,False,1000.0,1001.8320398096025,TARGET_REACHED,207,1,1001.8320398096025,1.0,22.445226271896054,nan,nan,1.0007712035830352,8.009256932133821,2.3819018439535746,1.472373686981159e-05,0.08918838047411125,1.7042327127997448e-10,cec10f6778e95043a81284914af587bd7d850aee3c9d2f74a38ce5d8c8c29e7e
canonical_single_crack_theta__peak__T0800K__theta30__rate1x__seed5639,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,800.0,30.0,rate1x,1.0,5639,True,False,1000.0,1002.1193878419358,TARGET_REACHED,208,1,1002.1193878419357,0.9999999999999999,29.055305043710167,nan,nan,1.078069342412018,1.3172609030448534,224.21459139968383,0.051612788219568856,0.8982338122439679,9.580519630128411e-07,3f5e36bfed2e1a1a3754ff123002b0a30890002fe1553cda680c1704efad4e80
canonical_single_crack_theta__peak__T0900K__theta30__rate1x__seed6648,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,900.0,30.0,rate1x,1.0,6648,True,False,1000.0,1000.8722721933981,TARGET_REACHED,198,1,1000.8722721933981,1.0,30.96785126055513,nan,nan,1.000096617807816,9.667686212439623,0.0358949393790278,0.40211269999780946,0.024464952954881197,1.1703029969005257e-06,d04a789ad92eb91f75caddd375dbce3a07cc2ca966a6aab8239a8bda9e99acf0
canonical_single_crack_theta__peak__T0950K__theta30__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,30.0,rate1x,1.0,7657,True,False,1000.0,1000.9788085365418,TARGET_REACHED,233,2,935.3747306201608,0.93446007312353,30.798628029623142,30.196319058586173,-0.6023089710369689,1.4236723663767925,0.5655264237450138,1360.708867271248,89.25840853583848,1.9481420818629953,0.00174194750840166,819d19bfb5fef5569618c8e3b0a2a7f961d96bc6a3810d3ce0a9e1fdff9c1f10
canonical_single_crack_theta__peak__T1000K__theta30__rate1x__seed8666,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1000.0,30.0,rate1x,1.0,8666,True,False,1000.0,1000.8848281502848,TARGET_REACHED,227,1,1000.8848281502848,1.0,30.043322797185404,nan,nan,2.0269848261929235,0.3649923680436326,3454.5986619897085,620.3729588144706,3.2207854417345785,0.027098447259251108,70d3e34aa7ed7301ffcdc6df40396bf8b86130027ed5c5c6db0f147ad8c50a7a
canonical_single_crack_theta__peak__T1050K__theta30__rate1x__seed9675,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1050.0,30.0,rate1x,1.0,9675,True,False,1000.0,1011.3541651228741,TARGET_REACHED,247,1,1011.3541651228741,1.0,30.004619505273375,nan,nan,2.155270954931908,0.34360955572348567,3441.8225738739884,1374.5293635425678,3.4081193041279714,0.06046303317715212,2d66871b8a1fc8aa04fc43f75d8619f15b0d152bf8da498585a7d39e9c045c97
canonical_single_crack_theta__peak__T1100K__theta30__rate1x__seed10684,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1100.0,30.0,rate1x,1.0,10684,True,False,1000.0,1006.5726594753233,TARGET_REACHED,211,1,1006.5726594753233,1.0,29.796125625339023,nan,nan,2.143592445959402,0.3446977182733043,3088.034082586042,1701.4356615505556,3.3975569486745893,0.07569923268597585,ab4a0b7e44f1570939b3530d7096a827c21de3083fa6ce2c145f4fdb393eb11c
canonical_single_crack_theta__peak__T1150K__theta30__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,30.0,rate1x,1.0,11693,True,False,1000.0,1005.6742428471276,TARGET_REACHED,222,2,996.1734109166133,0.9905527739244699,29.295255423913503,32.043667928402854,2.7484125044893517,2.341862080674022,0.3203824685780974,3295.060246174824,2251.445547383374,3.745489590024503,0.09639500026916072,8ae839f225ec14a74051d40d9fc00c79128dfdd3411487e1d6e2f79f2599f247
canonical_single_crack_theta__peak__T1200K__theta30__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,30.0,rate1x,1.0,12702,True,False,1000.0,1000.8702707868481,TARGET_REACHED,200,2,998.5899302998619,0.997721642301161,28.166223153446385,30.044745859240997,1.8785227057946123,2.275451047278747,0.3274686648390996,2914.6310250439537,2390.5864630878623,3.664519698195732,0.11379801914970844,1678e23f508071afb927ce4523efec63b75df5e87a75c4694dc9aae93b0f3ed3
canonical_single_crack_theta__peak__T1250K__theta30__rate1x__seed13711,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1250.0,30.0,rate1x,1.0,13711,True,False,1000.0,1002.654774620004,TARGET_REACHED,222,1,1002.654774620004,1.0,28.794795376755697,nan,nan,2.1036086163018406,0.353033567510873,2194.5500801310623,2358.3598586107155,3.315803636891073,0.13336989277674158,f91782f575436a759b8008324ec79ba47f01a0a4bdb03045891d47288d596f95
canonical_single_crack_theta__peak__T1300K__theta30__rate1x__seed14720,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1300.0,30.0,rate1x,1.0,14720,True,False,1000.0,1001.4168331118047,TARGET_REACHED,191,1,1001.4168331118047,1.0,28.268493445059505,nan,nan,2.0775856442694236,0.3557714202240029,1768.400001040396,2720.7081630408293,3.2902547761568024,0.17290746147020974,5bee0c26fa5ee12a52f0a5abcf8382c70e768c6ca4d64cc42aee5b7a411d6e88
canonical_single_crack_theta__dbtt__T0300K__theta30__rate1x__seed1003621,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,300.0,30.0,rate1x,1.0,1003621,True,False,1000.0,1000.6942661553389,TARGET_REACHED,218,1,1000.6942661553389,1.0,23.361452945869978,nan,nan,1.0,9.999999999999996,1.7921303422324994e-15,1.3798588974366822e-15,2.118571552850319e-09,3.604284513324765e-20,ea7bb7069fd3ff0c90a85717e037734b3f7cffe1c19e52cf207dfcf4b8b53ce9
canonical_single_crack_theta__dbtt__T0600K__theta30__rate1x__seed1004630,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,600.0,30.0,rate1x,1.0,1004630,True,False,1000.0,1004.2966427172034,TARGET_REACHED,207,1,1004.2966427172034,1.0,23.292302418660675,nan,nan,1.0000000000000058,9.999999999981528,1.240388641032053e-24,1.7059189426294638e-11,1.9350929341203123e-07,1.39597677810527e-15,3dd7c6d2ea6b0809451e265cd15fdb17c683b1321e15bcbb24c43ba2fa6a47a1
